DIST COUNTY AREA TOTAL DEM REP IND OTHER
9 Sheboygan "City Of Sheboygan Ward 13" 0 657 356 0 0
9 Sheboygan "City Of Sheboygan Ward 14" 0 378 201 0 1
9 Sheboygan "City Of Sheboygan Ward 15" 0 224 133 0 1
9 Sheboygan "City Of Sheboygan Ward 16" 0 411 337 0 0
9 Sheboygan "City Of Sheboygan Ward 17" 0 335 259 0 1
9 Sheboygan "City Of Sheboygan Ward 18" 0 343 212 0 1
9 Sheboygan "City Of Sheboygan Ward 19" 0 496 473 0 1
9 Sheboygan "City Of Sheboygan Ward 2" 0 473 381 0 1
9 Sheboygan "City Of Sheboygan Ward 20" 0 426 319 0 1
9 Sheboygan "City Of Sheboygan Ward 21" 0 190 134 0 0
9 Sheboygan "City Of Sheboygan Ward 22" 0 561 462 0 0
9 Sheboygan "City Of Sheboygan Ward 23" 0 543 560 0 0
9 Sheboygan "City Of Sheboygan Ward 24" 0 607 464 0 3
9 Sheboygan "City Of Sheboygan Ward 25" 0 425 412 0 0
9 Sheboygan "City Of Sheboygan Ward 26" 0 401 445 0 0
9 Sheboygan "City Of Sheboygan Ward 27" 0 0 0 0 0
9 Sheboygan "City Of Sheboygan Ward 28" 0 0 0 0 0
9 Sheboygan "City Of Sheboygan Ward 29" 0 0 0 0 0
9 Sheboygan "City Of Sheboygan Ward 3" 0 407 353 0 1
9 Sheboygan "City Of Sheboygan Ward 30" 0 0 0 0 0
9 Sheboygan "City Of Sheboygan Ward 31" 0 0 0 0 0
9 Sheboygan "City Of Sheboygan Ward 4" 0 371 226 0 1
9 Sheboygan "City Of Sheboygan Ward 5" 0 479 447 0 0
9 Sheboygan "City Of Sheboygan Ward 6" 0 103 100 0 0
9 Sheboygan "City Of Sheboygan Ward 7" 0 37 47 0 0
9 Sheboygan "City Of Sheboygan Ward 8" 0 210 188 0 1
9 Sheboygan "City Of Sheboygan Ward 9" 0 44 39 0 0
9 Sheboygan "Town Of Herman Wards 1-3" 0 269 615 0 0
9 Sheboygan "Town Of Holland Wards 1-3" 0 302 1073 0 3
9 Sheboygan "Town Of Lima Wards 1-4" 0 388 1211 0 0
9 Sheboygan "Town Of Mosel Ward 1" 0 155 259 0 0
9 Sheboygan "Town Of Plymouth Wards 1-4" 0 564 1169 0 1
9 Sheboygan "Town Of Rhine Wards 1-3" 0 475 804 0 2
9 Sheboygan "Town Of Sheboygan Falls Wards 1-3" 0 256 641 0 0
9 Sheboygan "Town Of Sheboygan Wards 1-10" 0 1768 2368 0 1
9 Sheboygan "Town Of Sherman Wards 1-2" 0 172 600 0 0
9 Sheboygan "Town Of Wilson Wards 1-4" 0 814 1207 0 1
9 Sheboygan "Village Of Adell Ward 1" 0 46 177 0 0
9 Sheboygan "Village Of Cedar Grove Wards 1-3" 0 188 834 0 1
9 Sheboygan "Village Of Elkhart Lake Wards 1-2" 0 298 353 0 0
9 Sheboygan "Village Of Glenbeulah Ward 1" 0 111 127 0 0
9 Sheboygan "Village Of Howards Grove Wards 1-4" 0 624 1109 0 0
9 Sheboygan "Village Of Kohler Wards 1-3" 0 488 771 0 1
9 Sheboygan "Village Of Oostburg Wards 1-4" 0 248 1439 0 0
9 Sheboygan "Village Of Random Lake Wards 1-2" 0 228 535 0 0
11 Jefferson "City Of Fort Atkinson Ward 8" 0 0 395 1 25
11 Jefferson "City Of Fort Atkinson Wards 1-2" 0 0 854 0 64
11 Jefferson "City Of Fort Atkinson Wards 3-4" 0 0 767 1 51
11 Jefferson "City Of Fort Atkinson Wards 5-6" 0 0 615 0 43
11 Jefferson "City Of Fort Atkinson Wards 7,9" 0 0 628 0 57
11 Jefferson "City Of Jefferson Wards 1-10" 0 0 2112 0 103
11 Jefferson "Town Of Hebron Wards 1-2" 0 0 434 0 8
11 Jefferson "Town Of Jefferson Wards 1-3" 0 0 796 0 18
11 Jefferson "Town Of Koshkonong Wards 1,6" 0 0 152 0 3
11 Jefferson "Town Of Oakland Wards 1-4" 0 0 1168 5 71
11 Jefferson "Town Of Palmyra Wards 1-2" 0 0 541 0 15
11 Jefferson "Town Of Sullivan Wards 1-3" 0 0 983 0 23
11 Jefferson "Village Of Palmyra Wards 1-2" 0 0 604 0 26
11 Jefferson "Village Of Sullivan Ward 1" 0 0 263 0 10
11 Kenosha "Town Of Wheatland Wards 1-6" 0 0 1183 0 59
11 Kenosha "Village Of Genoa City Ward 5" 0 0 0 0 0
11 Racine "Town Of Burlington Wards 8-10" 0 0 673 0 40
11 Rock "City Of Beloit Ward 20" 0 0 226 4 20
11 Rock "City Of Beloit Ward 21" 0 0 322 0 39
11 Rock "City Of Beloit Ward 22" 0 0 312 0 26
11 Rock "City Of Beloit Ward 23" 0 0 635 7 40
11 Rock "City Of Beloit Ward 24" 0 0 324 7 29
11 Rock "City Of Beloit Ward 25" 0 0 0 0 0
11 Rock "City Of Janesville Ward 20" 0 0 333 0 28
11 Rock "City Of Janesville Ward 21" 0 0 726 0 52
11 Rock "City Of Janesville Ward 22" 0 0 846 0 50
11 Rock "City Of Janesville Ward 23" 0 0 376 0 24
11 Rock "City Of Janesville Ward 26" 0 0 0 0 0
11 Rock "City Of Janesville Ward 29" 0 0 7 0 1
11 Rock "City Of Janesville Ward 34" 0 0 0 0 0
11 Rock "Town Of Beloit Wards 7-10" 0 0 982 0 72
11 Rock "Town Of Bradford Wards 1-2" 0 0 378 2 13
11 Rock "Town Of Clinton Ward 1" 0 0 336 1 4
11 Rock "Town Of Harmony Ward 1" 0 0 275 0 24
11 Rock "Town Of Harmony Wards 2-5" 0 0 679 3 28
11 Rock "Town Of Johnstown Ward 1" 0 0 305 2 9
11 Rock "Town Of La Prairie Ward 1" 0 0 218 0 8
11 Rock "Town Of La Prairie Ward 2" 0 0 93 0 1
11 Rock "Town Of Turtle Wards 1,4" 0 0 345 0 29
11 Rock "Town Of Turtle Wards 2-3" 0 0 531 0 21
11 Rock "Village Of Clinton Wards 1-3" 0 0 639 0 20
11 Walworth "City Of Burlington Ward 10" 0 0 1 0 0
11 Walworth "City Of Delavan Ward 15" 0 0 0 0 0
11 Walworth "City Of Delavan Wards 1-14,16" 0 0 2113 4 127
11 Walworth "City Of Elkhorn Ward 8" 0 0 0 0 0
11 Walworth "City Of Elkhorn Wards 1-7" 0 0 2960 3 142
11 Walworth "City Of Lake Geneva Wards 1-2" 0 0 562 1 33
11 Walworth "City Of Lake Geneva Wards 3-4" 0 0 443 0 31
11 Walworth "City Of Lake Geneva Wards 5-6,10" 0 0 716 0 18
11 Walworth "City Of Lake Geneva Wards 7-9,11-14" 0 0 516 0 33
11 Walworth "Town Of Bloomfield Wards 1-2" 0 0 429 0 24
11 Walworth "Town Of Darien Wards 1-3" 0 0 611 0 15
11 Walworth "Town Of Delavan Wards 1-11" 0 0 1932 0 76
11 Walworth "Town Of East Troy Wards 2-3" 0 0 620 0 15
11 Walworth "Town Of East Troy Wards 4-6" 0 0 835 0 10
11 Walworth "Town Of Geneva Wards 1-8" 0 0 1882 0 77
11 Walworth "Town Of La Grange Wards 1-3" 0 0 998 0 38
11 Walworth "Town Of Lafayette Wards 1-3" 0 0 881 2 25
11 Walworth "Town Of Linn Ward 5" 0 0 168 0 7
11 Walworth "Town Of Linn Wards 1-4,6" 0 0 739 0 33
11 Walworth "Town Of Lyons Wards 1-7" 0 0 1325 0 39
11 Walworth "Town Of Richmond Wards 1-3" 0 0 705 2 34
11 Walworth "Town Of Sharon Ward 1" 0 0 370 2 5
11 Walworth "Town Of Spring Prairie Wards 1-4" 0 0 988 2 31
11 Walworth "Town Of Sugar Creek Wards 1-5" 0 0 1589 0 42
11 Walworth "Town Of Troy Wards 1-3" 0 0 1112 0 30
11 Walworth "Town Of Walworth Wards 1-3" 0 0 698 0 19
11 Walworth "Village Of Bloomfield Wards 1-5" 0 0 1313 1 63
11 Walworth "Village Of Darien Wards 1-2" 0 0 473 0 12
11 Walworth "Village Of East Troy Wards 1-5" 0 0 1671 1 58
11 Walworth "Village Of Fontana Wards 1-3" 0 0 706 2 27
11 Walworth "Village Of Genoa City Wards 1-4" 0 0 776 0 36
11 Walworth "Village Of Mukwonago Ward 11" 0 0 61 0 6
11 Walworth "Village Of Sharon Wards 1-2" 0 0 438 0 20
11 Walworth "Village Of Walworth Wards 1-3" 0 0 887 0 37
11 Walworth "Village Of Williams Bay Wards 1-4" 0 0 955 0 44
11 Waukesha "Town Of Eagle Wards 1-4" 0 0 1669 0 21
11 Waukesha "Town Of Mukwonago Wards 1,7-8" 0 0 895 0 17
11 Waukesha "Town Of Mukwonago Wards 2-3,9-11" 0 0 1580 0 29
11 Waukesha "Village Of Eagle Wards 1-2" 0 0 850 0 19
11 Waukesha "Village Of Mukwonago Wards 1-10" 0 0 2989 0 54
13 Columbia "City Of Columbus Wards 1-8" 0 1391 1018 0 3
13 Dane "City Of Sun Prairie Ward 23" 0 0 0 0 0
13 Dane "Town Of Bristol Wards 1-4" 0 1142 1126 0 0
13 Dane "Town Of Christiana Wards 1-2" 0 367 296 0 1
13 Dane "Town Of Deerfield Wards 1-2" 0 476 378 0 0
13 Dane "Town Of Medina Wards 1-2" 0 372 324 0 0
13 Dane "Town Of York Ward 1" 0 203 167 0 0
13 Dane "Village Of Cambridge Wards 2-3" 0 527 301 0 1
13 Dane "Village Of Deerfield Wards 1-3" 0 769 427 0 1
13 Dane "Village Of Deforest Wards 1,3-6,15" 0 1409 854 0 0
13 Dane "Village Of Deforest Wards 7-10,12" 0 1176 622 0 2
13 Dane "Village Of Marshall Wards 1-5" 0 922 635 0 0
13 Dane "Village Of Rockdale Ward 1" 0 76 37 0 0
13 Dane "Village Of Windsor Wards 3-5" 0 716 637 0 0
13 Dodge "City Of Beaver Dam Wards 1,3,5" 0 717 557 0 0
13 Dodge "City Of Beaver Dam Wards 2,6" 0 512 452 0 0
13 Dodge "City Of Beaver Dam Wards 4,8,10,14" 0 855 684 0 0
13 Dodge "City Of Beaver Dam Wards 7,12-13" 0 692 547 0 0
13 Dodge "City Of Beaver Dam Wards 9,11" 0 666 551 0 0
13 Dodge "City Of Columbus Ward 9" 0 0 0 0 0
13 Dodge "City Of Hartford Wards 18-19" 0 1 4 0 0
13 Dodge "City Of Horicon Ward 7" 0 0 0 0 0
13 Dodge "City Of Horicon Wards 1-6" 0 656 826 0 0
13 Dodge "City Of Juneau Wards 1-3" 0 409 448 0 0
13 Dodge "City Of Mayville Wards 1-8" 0 821 1351 0 0
13 Dodge "City Of Watertown Ward 7" 0 126 241 0 0
13 Dodge "City Of Watertown Wards 1-2" 0 479 764 0 0
13 Dodge "City Of Watertown Wards 3-4" 0 411 723 0 0
13 Dodge "City Of Watertown Wards 5-6" 0 391 660 0 0
13 Dodge "Town Of Ashippun Wards 1-4" 0 347 1106 0 0
13 Dodge "Town Of Beaver Dam Wards 1-4,7-11" 0 491 547 0 0
13 Dodge "Town Of Beaver Dam Wards 5-6" 0 393 443 0 0
13 Dodge "Town Of Clyman Ward 1" 0 86 296 0 0
13 Dodge "Town Of Elba Ward 1" 0 231 331 0 0
13 Dodge "Town Of Emmet Wards 1-2" 0 175 498 0 0
13 Dodge "Town Of Herman Wards 1-2" 0 101 532 0 0
13 Dodge "Town Of Hubbard Wards 1-4" 0 330 602 0 0
13 Dodge "Town Of Hubbard Wards 5-6" 0 0 0 0 0
13 Dodge "Town Of Hustisford Wards 1-2" 0 180 559 0 0
13 Dodge "Town Of Lebanon Wards 1-2" 0 225 621 0 0
13 Dodge "Town Of Leroy Wards 1-2" 0 110 369 0 0
13 Dodge "Town Of Lomira Ward 3" 0 1 1 0 0
13 Dodge "Town Of Lomira Wards 1-2" 0 117 440 0 0
13 Dodge "Town Of Lowell Wards 1-2" 0 95 146 0 0
13 Dodge "Town Of Lowell Wards 3-4" 0 90 181 0 0
13 Dodge "Town Of Oak Grove Wards 1-2" 0 187 313 0 0
13 Dodge "Town Of Oak Grove Wards 3-5" 0 0 0 0 0
13 Dodge "Town Of Portland Wards 1-2" 0 202 322 0 0
13 Dodge "Town Of Rubicon Wards 1-3" 0 219 948 0 0
13 Dodge "Town Of Shields Ward 1" 0 93 206 0 0
13 Dodge "Town Of Theresa Ward 2" 0 82 216 0 0
13 Dodge "Town Of Theresa Wards 1,3-7" 0 54 195 0 0
13 Dodge "Town Of Westford Ward 3" 0 0 5 0 0
13 Dodge "Village Of Brownsville Ward 1" 0 87 220 0 0
13 Dodge "Village Of Clyman Ward 1" 0 61 98 0 0
13 Dodge "Village Of Hustisford Wards 1-2" 0 149 348 0 0
13 Dodge "Village Of Iron Ridge Ward 1" 0 134 295 0 0
13 Dodge "Village Of Kekoskee Wards 1-3" 0 127 365 0 0
13 Dodge "Village Of Lomira Wards 1-3" 0 289 692 0 0
13 Dodge "Village Of Lowell Ward 1" 0 57 81 0 0
13 Dodge "Village Of Neosho Ward 1" 0 69 201 0 0
13 Dodge "Village Of Reeseville Ward 1" 0 113 159 0 0
13 Dodge "Village Of Theresa Wards 1-3" 0 193 417 0 0
13 Jefferson "City Of Jefferson Ward 11" 0 0 0 0 0
13 Jefferson "City Of Lake Mills Wards 1-8" 0 1699 1355 0 0
13 Jefferson "City Of Waterloo Wards 1-5" 0 685 695 0 0
13 Jefferson "City Of Watertown Ward 19" 0 0 0 0 0
13 Jefferson "City Of Watertown Ward 8" 0 129 184 0 0
13 Jefferson "City Of Watertown Wards 11-12" 0 321 524 0 1
13 Jefferson "City Of Watertown Wards 13-14" 0 396 597 0 1
13 Jefferson "City Of Watertown Wards 15-16" 0 448 616 0 3
13 Jefferson "City Of Watertown Wards 17-18" 0 463 920 0 1
13 Jefferson "City Of Watertown Wards 9-10" 0 294 578 0 0
13 Jefferson "Town Of Aztalan Wards 1-2" 0 306 404 0 0
13 Jefferson "Town Of Concord Wards 1-3" 0 334 748 0 0
13 Jefferson "Town Of Farmington Wards 1-2" 0 235 558 0 0
13 Jefferson "Town Of Ixonia Wards 1-6" 0 668 1832 0 2
13 Jefferson "Town Of Lake Mills Wards 1-3" 0 584 613 0 0
13 Jefferson "Town Of Milford Wards 1-2" 0 235 339 0 0
13 Jefferson "Town Of Waterloo Ward 1" 0 191 292 0 0
13 Jefferson "Town Of Watertown Wards 1-2" 0 292 715 0 0
13 Jefferson "Village Of Cambridge Ward 1" 0 27 12 0 0
13 Jefferson "Village Of Johnson Creek Wards 1-3" 0 549 795 0 0
13 Jefferson "Village Of Lac La Belle Ward 2" 0 0 0 0 0
13 Washington "City Of Hartford Wards 1-2" 0 279 657 0 0
13 Washington "City Of Hartford Wards 7-8" 0 82 197 0 0
13 Waukesha "City Of Oconomowoc Wards 1-3,13-15" 0 1030 1854 0 1
13 Waukesha "City Of Oconomowoc Wards 10-12" 0 681 1302 0 1
13 Waukesha "City Of Oconomowoc Wards 4-6" 0 719 1435 0 1
13 Waukesha "City Of Oconomowoc Wards 7-9" 0 676 1325 0 3
13 Waukesha "Town Of Oconomowoc Wards 1-2,4" 0 493 1501 0 0
13 Waukesha "Town Of Oconomowoc Wards 3,6-7" 0 471 1111 0 0
13 Waukesha "Town Of Oconomowoc Wards 5,8-9" 0 428 1305 0 2
13 Waukesha "Village Of Dousman Ward 5" 0 0 1 0 0
13 Waukesha "Village Of Lac La Belle Ward 1" 0 59 133 0 0
13 Waukesha "Village Of Summit Wards 1,6" 0 241 687 0 0
15 Dane "City Of Edgerton Ward 7" 0 43 0 0 2
15 Dane "City Of Stoughton Ward 9" 0 0 0 0 0
15 Dane "City Of Stoughton Wards 10-11,13-14" 0 0 0 0 0
15 Dane "Town Of Albion Wards 1-2" 0 750 0 0 28
15 Dane "Town Of Dunkirk Wards 2,4,6" 0 290 0 0 7
15 Dane "Town Of Rutland Wards 1-2" 0 873 0 0 18
15 Dane "Village Of Brooklyn Ward 3" 0 0 0 0 0
15 Dane "Village Of Oregon Wards 2-4,12" 0 1365 0 0 32
15 Green "City Of Brodhead Wards 1-6" 0 848 0 0 32
15 Green "City Of Monroe Ward 10" 0 0 0 0 0
15 Green "Town Of Albany Wards 1-2" 0 382 0 0 12
15 Green "Town Of Decatur Wards 1-3" 0 609 0 0 43
15 Green "Town Of Jefferson Wards 1-2" 0 377 0 0 17
15 Green "Town Of Mount Pleasant Wards 2-3" 0 145 0 0 8
15 Green "Town Of Spring Grove Ward 1" 0 287 0 0 14
15 Green "Town Of Sylvester Wards 1-2" 0 353 0 0 23
15 Green "Village Of Albany Wards 1-2" 0 329 0 0 8
15 Jefferson "City Of Whitewater Ward 12" 0 279 0 0 6
15 Jefferson "City Of Whitewater Wards 10-11" 0 344 0 0 18
15 Jefferson "Town Of Cold Spring Ward 1" 0 243 0 0 10
15 Jefferson "Town Of Koshkonong Wards 2-5" 0 923 0 0 67
15 Jefferson "Town Of Sumner Ward 1" 0 293 0 0 12
15 Rock "City Of Beloit Ward 1" 0 240 0 0 14
15 Rock "City Of Beloit Ward 10" 0 371 0 0 21
15 Rock "City Of Beloit Ward 11" 0 428 0 0 18
15 Rock "City Of Beloit Ward 12" 0 156 0 0 4
15 Rock "City Of Beloit Ward 13" 0 310 0 0 5
15 Rock "City Of Beloit Ward 14" 0 369 0 0 5
15 Rock "City Of Beloit Ward 15" 0 356 0 0 7
15 Rock "City Of Beloit Ward 16" 0 545 0 0 4
15 Rock "City Of Beloit Ward 17" 0 546 0 0 11
15 Rock "City Of Beloit Ward 18" 0 350 0 0 11
15 Rock "City Of Beloit Ward 19" 0 288 0 0 6
15 Rock "City Of Beloit Ward 2" 0 441 0 0 29
15 Rock "City Of Beloit Ward 3" 0 427 0 0 12
15 Rock "City Of Beloit Ward 4" 0 376 0 0 25
15 Rock "City Of Beloit Ward 5" 0 368 0 0 20
15 Rock "City Of Beloit Ward 6" 0 279 0 0 12
15 Rock "City Of Beloit Ward 7" 0 250 0 0 15
15 Rock "City Of Beloit Ward 8" 0 29 0 0 0
15 Rock "City Of Beloit Ward 9" 0 304 0 0 11
15 Rock "City Of Brodhead Wards 7-8" 0 34 0 0 0
15 Rock "City Of Edgerton Wards 1-6" 0 2045 0 0 62
15 Rock "City Of Evansville Wards 1-10" 0 2184 0 0 70
15 Rock "City Of Janesville Ward 1" 0 909 1 0 20
15 Rock "City Of Janesville Ward 10" 0 545 0 0 16
15 Rock "City Of Janesville Ward 11" 0 755 0 0 20
15 Rock "City Of Janesville Ward 12" 0 1054 0 0 22
15 Rock "City Of Janesville Ward 13" 0 904 0 0 33
15 Rock "City Of Janesville Ward 14" 0 996 0 0 34
15 Rock "City Of Janesville Ward 15" 0 735 0 0 28
15 Rock "City Of Janesville Ward 16" 0 565 0 0 13
15 Rock "City Of Janesville Ward 17" 0 960 0 0 26
15 Rock "City Of Janesville Ward 18" 0 922 0 0 28
15 Rock "City Of Janesville Ward 19" 0 287 0 0 15
15 Rock "City Of Janesville Ward 2" 0 900 0 0 20
15 Rock "City Of Janesville Ward 24" 0 614 0 0 22
15 Rock "City Of Janesville Ward 25" 0 847 0 0 21
15 Rock "City Of Janesville Ward 27" 0 1186 0 0 41
15 Rock "City Of Janesville Ward 28" 0 989 0 0 22
15 Rock "City Of Janesville Ward 3" 0 623 0 0 15
15 Rock "City Of Janesville Ward 30" 0 0 0 0 0
15 Rock "City Of Janesville Ward 31" 0 0 0 0 0
15 Rock "City Of Janesville Ward 32" 0 0 0 0 0
15 Rock "City Of Janesville Ward 33" 0 1 0 0 0
15 Rock "City Of Janesville Ward 4" 0 498 0 0 13
15 Rock "City Of Janesville Ward 5" 0 814 0 0 14
15 Rock "City Of Janesville Ward 6" 0 534 0 0 20
15 Rock "City Of Janesville Ward 7" 0 951 0 0 20
15 Rock "City Of Janesville Ward 8" 0 744 0 0 15
15 Rock "City Of Janesville Ward 9" 0 669 0 0 19
15 Rock "City Of Milton Ward 13" 0 0 0 0 0
15 Rock "City Of Milton Wards 1-12" 0 1926 1 0 59
15 Rock "Town Of Avon Ward 1" 0 191 0 0 16
15 Rock "Town Of Beloit Ward 11" 0 115 0 0 4
15 Rock "Town Of Beloit Wards 1-3" 0 711 0 0 27
15 Rock "Town Of Beloit Wards 4-6" 0 657 0 0 39
15 Rock "Town Of Center Wards 1-2" 0 416 0 0 14
15 Rock "Town Of Fulton Wards 1-6" 0 1290 0 0 50
15 Rock "Town Of Harmony Ward 6" 0 2 0 0 0
15 Rock "Town Of Janesville Wards 1-6" 0 1245 1 0 43
15 Rock "Town Of Janesville Wards 7-9" 0 137 0 0 2
15 Rock "Town Of Lima Wards 1-2" 0 393 0 0 18
15 Rock "Town Of Magnolia Ward 1" 0 275 0 0 5
15 Rock "Town Of Milton Ward 1" 0 271 0 0 13
15 Rock "Town Of Milton Wards 2-4" 0 800 0 0 38
15 Rock "Town Of Newark Wards 1-3" 0 478 0 0 35
15 Rock "Town Of Plymouth Wards 1-2" 0 414 0 0 18
15 Rock "Town Of Porter Ward 1" 0 425 0 0 13
15 Rock "Town Of Rock Ward 8" 0 0 0 0 0
15 Rock "Town Of Rock Wards 1-4,6" 0 744 0 0 31
15 Rock "Town Of Rock Wards 5,7" 0 128 0 0 6
15 Rock "Town Of Spring Valley Ward 1" 0 249 0 0 7
15 Rock "Town Of Union Wards 1-4" 0 829 0 0 31
15 Rock "Village Of Footville Ward 1" 0 290 1 0 7
15 Rock "Village Of Orfordville Wards 1-2" 0 444 0 0 20
15 Walworth "City Of Whitewater Wards 1-2" 0 767 0 0 42
15 Walworth "City Of Whitewater Wards 3-4" 0 634 0 0 21
15 Walworth "City Of Whitewater Wards 5-6" 0 881 0 0 47
15 Walworth "City Of Whitewater Wards 7-9,13" 0 827 0 0 29
15 Walworth "Town Of Whitewater Ward 3" 0 32 0 0 2
15 Walworth "Town Of Whitewater Wards 1-2" 0 456 0 0 28
17 Grant "City Of Boscobel Wards 1-4" 0 532 473 0 2
17 Grant "City Of Cuba City Wards 1-4" 0 354 349 0 1
17 Grant "City Of Fennimore Wards 1-4" 0 398 511 0 0
17 Grant "City Of Lancaster Wards 1-6" 0 579 811 0 0
17 Grant "City Of Platteville Wards 1-2" 0 701 498 0 0
17 Grant "City Of Platteville Wards 3-4" 0 562 406 0 2
17 Grant "City Of Platteville Wards 5-6" 0 432 402 0 1
17 Grant "City Of Platteville Wards 7-9" 0 756 563 0 1
17 Grant "Town Of Beetown Ward 1" 0 69 181 0 0
17 Grant "Town Of Bloomington Ward 1" 0 34 108 0 0
17 Grant "Town Of Boscobel Wards 1-2" 0 64 84 0 0
17 Grant "Town Of Cassville Ward 1" 0 41 102 0 0
17 Grant "Town Of Castle Rock Ward 1" 0 43 87 0 0
17 Grant "Town Of Clifton Wards 1-2" 0 40 76 0 0
17 Grant "Town Of Ellenboro Ward 1" 0 83 169 0 0
17 Grant "Town Of Fennimore Wards 1-2" 0 75 120 0 0
17 Grant "Town Of Glen Haven Ward 1" 0 46 87 0 0
17 Grant "Town Of Harrison Ward 1" 0 78 138 0 0
17 Grant "Town Of Hazel Green Wards 1-2" 0 273 262 0 0
17 Grant "Town Of Hickory Grove Ward 1" 0 50 109 0 0
17 Grant "Town Of Jamestown Wards 1-3" 0 311 559 0 1
17 Grant "Town Of Liberty Ward 1" 0 54 148 0 0
17 Grant "Town Of Lima Ward 1" 0 130 174 0 0
17 Grant "Town Of Little Grant Ward 1" 0 35 80 0 0
17 Grant "Town Of Marion Ward 1" 0 65 117 0 0
17 Grant "Town Of Millville Ward 1" 0 45 35 0 0
17 Grant "Town Of Mount Hope Ward 1" 0 27 53 0 0
17 Grant "Town Of Mount Ida Ward 1" 0 66 139 0 0
17 Grant "Town Of Muscoda Ward 1" 0 94 152 0 0
17 Grant "Town Of North Lancaster Wards 1-2" 0 60 167 0 0
17 Grant "Town Of Paris Wards 1-2" 0 109 189 0 0
17 Grant "Town Of Patch Grove Ward 1" 0 53 64 0 0
17 Grant "Town Of Platteville Wards 1-3" 0 336 359 0 0
17 Grant "Town Of Potosi Ward 1" 0 132 216 0 0
17 Grant "Town Of Smelser Wards 1-2" 0 149 228 0 0
17 Grant "Town Of South Lancaster Wards 1-3" 0 91 178 0 0
17 Grant "Town Of Waterloo Ward 1" 0 78 134 0 0
17 Grant "Town Of Watterstown Wards 1-2" 0 68 89 0 0
17 Grant "Town Of Wingville Ward 1" 0 60 88 0 0
17 Grant "Town Of Woodman Ward 1" 0 29 36 0 0
17 Grant "Town Of Wyalusing Ward 1" 0 69 88 0 0
17 Grant "Village Of Bagley Ward 1" 0 70 73 0 0
17 Grant "Village Of Bloomington Ward 1" 0 98 174 0 0
17 Grant "Village Of Blue River Ward 1" 0 78 85 0 0
17 Grant "Village Of Cassville Wards 1-2" 0 145 191 0 0
17 Grant "Village Of Dickeyville Wards 1-2" 0 172 246 0 0
17 Grant "Village Of Hazel Green Wards 1-2" 0 231 221 0 0
17 Grant "Village Of Livingston Ward 1" 0 113 146 0 0
17 Grant "Village Of Montfort Ward 1" 0 118 113 0 0
17 Grant "Village Of Mount Hope Ward 1" 0 26 33 0 0
17 Grant "Village Of Muscoda Wards 1-2" 0 194 226 0 0
17 Grant "Village Of Patch Grove Ward 1" 0 26 35 0 0
17 Grant "Village Of Potosi Ward 1" 0 108 174 0 0
17 Grant "Village Of Tennyson Ward 1" 0 55 75 0 0
17 Grant "Village Of Woodman Ward 1" 0 10 24 0 0
17 Green "City Of Monroe Wards 1-9" 0 2352 2030 0 3
17 Green "Town Of Cadiz Ward 1" 0 149 241 0 0
17 Green "Town Of Clarno Wards 1-2" 0 216 353 0 0
17 Green "Town Of Jordan Ward 1" 0 117 156 0 0
17 Green "Town Of Monroe Wards 1-2" 0 260 343 0 1
17 Green "Village Of Browntown Ward 1" 0 41 53 0 0
17 Iowa "City Of Dodgeville Wards 1-10" 0 1237 877 0 0
17 Iowa "City Of Mineral Point Wards 1-6" 0 835 445 0 0
17 Iowa "Town Of Clyde Ward 1" 0 112 71 0 0
17 Iowa "Town Of Dodgeville Wards 1-4" 0 494 415 0 0
17 Iowa "Town Of Eden Ward 1" 0 89 99 0 0
17 Iowa "Town Of Highland Wards 1-2" 0 166 178 0 0
17 Iowa "Town Of Linden Wards 1-3" 0 142 191 0 0
17 Iowa "Town Of Mifflin Wards 1-2" 0 93 130 0 0
17 Iowa "Town Of Mineral Point Wards 1-2" 0 199 281 0 0
17 Iowa "Town Of Pulaski Ward 1" 0 55 83 0 0
17 Iowa "Town Of Wyoming Wards 1-2" 0 143 73 0 0
17 Iowa "Village Of Avoca Ward 1" 0 107 84 0 0
17 Iowa "Village Of Blanchardville Ward 2" 0 57 26 0 0
17 Iowa "Village Of Cobb Ward 1" 0 121 95 0 0
17 Iowa "Village Of Highland Ward 1" 0 163 168 0 1
17 Iowa "Village Of Linden Ward 1" 0 108 80 0 0
17 Iowa "Village Of Livingston Ward 2" 0 2 0 0 0
17 Iowa "Village Of Montfort Ward 2" 0 23 25 0 0
17 Iowa "Village Of Muscoda Ward 3" 0 4 9 0 0
17 Iowa "Village Of Rewey Ward 1" 0 46 40 0 0
17 Juneau "City Of Elroy Wards 1-7" 0 205 233 0 0
17 Juneau "City Of Mauston Wards 1-7" 0 625 680 0 0
17 Juneau "City Of New Lisbon Wards 1-7" 0 196 321 0 0
17 Juneau "Town Of Armenia Ward 1" 0 123 200 0 0
17 Juneau "Town Of Clearfield Ward 1" 0 108 175 0 0
17 Juneau "Town Of Clearfield Ward 2" 0 24 41 0 0
17 Juneau "Town Of Cutler Ward 1" 0 55 109 0 0
17 Juneau "Town Of Finley Ward 1" 0 14 44 0 2
17 Juneau "Town Of Fountain Wards 1-2" 0 110 167 0 1
17 Juneau "Town Of Germantown Ward 2" 0 122 228 0 0
17 Juneau "Town Of Germantown Wards 1,3" 0 111 258 0 0
17 Juneau "Town Of Kildare Ward 1" 0 99 173 0 0
