DIST COUNTY AREA TOTAL DEM REP OTHER
NA Franklin "0007 St. George Island" 0 0 0 974
NA Franklin "0008 American Legion" 0 0 0 962
NA Hernando "1001 - Tri-County Comm. CTR" 0 0 0 1575
NA Hernando "1002 - Eden Baptist CH Fellowship HL" 0 0 0 1920
NA Hernando "1004 - Jerome Brown Comm. CTR" 0 0 0 2076
NA Hernando "1006 - Faith Evanl. Presb. CH" 0 0 0 2402
NA Hernando "1008 - Ridge Manor Comm. CTR" 0 0 0 2622
NA Hernando "1009 - Spring Lake United Methodist CH" 0 0 0 2652
NA Hernando "1010 - Grace World Outreach CH" 0 0 0 3118
NA Hernando "1012 - Deerfield Clubhouse" 0 0 0 3238
NA Hernando "1014 - Brooksville Elks Lodge" 0 0 0 3267
NA Hernando "1015 - Holy Cross Luth. CH" 0 0 0 3546
NA Hernando "1017 - Nativity Luth. CH" 0 0 0 3688
NA Hernando "1018 - High Point Comm. Clubhouse" 0 0 0 3835
NA Hernando "1019 - Grace Presb. CH" 0 0 0 4038
NA Hernando "1021 - Fellowship Comm. CH" 0 0 0 4158
NA Hernando "1023 - Forest Oaks Luth. CH" 0 0 0 4172
NA Hernando "1024 - Christian CH in the Wildwood" 0 0 0 4332
NA Hernando "1025 - Brookridge Clubhouse Middle RM" 0 0 0 4354
NA Hernando "1027 - St. Joan of Arc CH Parish Hall" 0 0 0 4374
NA Hernando "1029 - Providence CH" 0 0 0 4518
NA Hernando "1030 - Coast Guard Aux. BLDG" 0 0 0 4734
NA Hernando "1031 - Hernando County Utilities DEPT" 0 0 0 4836
NA Hernando "1033 - Gateway Bible CH" 0 0 0 4862
NA Hernando "1034 - Northcliffe Bapt. CH Hall" 0 0 0 4980
NA Hernando "1036 - Hillside Comm. Bapt. CH" 0 0 0 5397
NA Hernando "1038 - Regency Oaks Clubhouse" 0 0 0 5816
NA Hernando "1039 - SH Cal. CH of the Nazarene" 0 0 0 5994
NA Hernando "1040 - SH United CH of Christ Hall" 0 0 0 6009
NA Hernando "1042 - Family First Assembly" 0 0 0 6547
NA Hernando "1044 - Sterling Hill Clubhouse North" 0 0 0 7420
NA Hernando "1047 - Timber Pines Perf. Arts CTR" 0 0 0 7710
NA Hernando "1048 - YMCA of Suncoast" 0 0 0 8516
NA Hernando "1054 - Wellington Clubhouse" 0 0 0 10187
NA Leon 1203 0 0 0 2895
NA Leon 1205 0 0 0 1273
NA Leon 1230 0 0 0 684
NA Leon 1251 0 0 0 85
NA Leon 1255 0 0 0 996
NA Leon 1257 0 0 0 737
NA Leon 1258 0 0 0 3
NA Leon 1259 0 0 0 104
NA Leon 1301 0 0 0 1083
NA Leon 1302 0 0 0 1557
NA Leon 1303 0 0 0 857
NA Leon 1309 0 0 0 2447
NA Leon 1311 0 0 0 519
NA Leon 1313 0 0 0 3802
NA Leon 1314 0 0 0 285
NA Leon 1315 0 0 0 329
NA Leon 1317 0 0 0 1424
NA Leon 1319 0 0 0 1677
NA Leon 1321 0 0 0 4765
NA Leon 1327 0 0 0 944
NA Leon 1351 0 0 0 190
NA Leon 1353 0 0 0 268
NA Leon 1355 0 0 0 2003
NA Leon 1359 0 0 0 177
NA Leon 1361 0 0 0 1227
NA Leon 1362 0 0 0 83
NA Leon 1501 0 0 0 1018
NA Leon 1502 0 0 0 856
NA Leon 1503 0 0 0 2623
NA Leon 1505 0 0 0 2373
NA Leon 1507 0 0 0 2244
NA Leon 2251 0 0 0 595
NA Leon 2252 0 0 0 1652
NA Leon 2253 0 0 0 708
NA Leon 2303 0 0 0 381
NA Leon 2305 0 0 0 5712
NA Leon 2306 0 0 0 1688
NA Leon 2307 0 0 0 8
NA Leon 2355 0 0 0 159
NA Leon 2358 0 0 0 475
NA Leon 2359 0 0 0 743
NA Leon 2363 0 0 0 709
NA Leon 2365 0 0 0 3995
NA Leon 2366 0 0 0 394
NA Leon 2380 0 0 0 279
NA Leon 2401 0 0 0 704
NA Leon 2451 0 0 0 1142
NA Leon 2502 0 0 0 1398
NA Leon 2503 0 0 0 382
NA Leon 2504 0 0 0 952
NA Leon 2506 0 0 0 2916
NA Leon 2507 0 0 0 4310
NA Leon 2509 0 0 0 1849
NA Leon 2511 0 0 0 4520
NA Leon 2513 0 0 0 1726
NA Leon 3101 0 0 0 1739
NA Leon 3103 0 0 0 1691
NA Leon 3104 0 0 0 747
NA Leon 3107 0 0 0 1294
NA Leon 3109 0 0 0 871
NA Leon 3110 0 0 0 1850
NA Leon 3401 0 0 0 1532
NA Leon 3403 0 0 0 1041
NA Leon 3405 0 0 0 757
NA Leon 3409 0 0 0 1097
NA Leon 3411 0 0 0 3083
NA Leon 3412 0 0 0 531
NA Leon 3413 0 0 0 8
NA Leon 3414 0 0 0 59
NA Leon 3451 0 0 0 78
NA Leon 3453 0 0 0 1596
NA Leon 3455 0 0 0 1851
NA Leon 3457 0 0 0 859
NA Leon 3459 0 0 0 1593
NA Leon 3461 0 0 0 1989
NA Leon 3467 0 0 0 2885
NA Leon 3468 0 0 0 71
NA Leon 3469 0 0 0 2636
NA Leon 3473 0 0 0 1833
NA Leon 3475 0 0 0 258
NA Leon 3477 0 0 0 656
NA Leon 3501 0 0 0 2350
NA Leon 3502 0 0 0 1083
NA Leon 3507 0 0 0 2438
NA Leon 3509 0 0 0 2812
NA Leon 3513 0 0 0 2891
NA Leon 3551 0 0 0 46
NA Leon 4101 0 0 0 1602
NA Leon 4103 0 0 0 3099
NA Leon 4105 0 0 0 182
NA Leon 4106 0 0 0 17
NA Leon 4107 0 0 0 446
NA Leon 4109 0 0 0 216
NA Leon 4119 0 0 0 4647
NA Leon 4125 0 0 0 4703
NA Leon 4152 0 0 0 81
NA Leon 4153 0 0 0 1650
NA Leon 4154 0 0 0 123
NA Leon 4155 0 0 0 573
NA Leon 4157 0 0 0 809
NA Leon 4159 0 0 0 699
NA Leon 4161 0 0 0 2760
NA Leon 4162 0 0 0 49
NA Leon 4163 0 0 0 1967
NA Leon 4167 0 0 0 3063
NA Leon 4168 0 0 0 108
NA Leon 4173 0 0 0 937
NA Leon 4184 0 0 0 695
NA Leon 4401 0 0 0 748
NA Leon 4403 0 0 0 1627
NA Leon 4405 0 0 0 2028
NA Leon 4408 0 0 0 1884
NA Leon 4451 0 0 0 903
NA Leon 4453 0 0 0 1468
NA Leon 4455 0 0 0 2961
NA Leon 4456 0 0 0 234
NA Leon 4457 0 0 0 127
NA Leon 4458 0 0 0 1309
NA Leon 4459 0 0 0 4190
NA Leon 4461 0 0 0 2428
NA Leon 5101 0 0 0 133
NA Leon 5103 0 0 0 1278
NA Leon 5105 0 0 0 3115
NA Leon 5107 0 0 0 451
NA Leon 5110 0 0 0 1561
NA Leon 5115 0 0 0 2012
NA Leon 5153 0 0 0 1933
NA Leon 5154 0 0 0 684
NA Leon 5165 0 0 0 189
NA Leon 5201 0 0 0 1541
NA Leon 5203 0 0 0 1568
NA Leon 5204 0 0 0 2
NA Leon 5205 0 0 0 392
NA Leon 5207 0 0 0 3820
NA Leon 5209 0 0 0 519
NA Leon 5211 0 0 0 1346
NA Leon 5212 0 0 0 182
NA Leon 5214 0 0 0 1771
NA Leon 5219 0 0 0 2354
NA Leon 5220 0 0 0 1417
NA Leon 5221 0 0 0 2557
NA Leon 5223 0 0 0 211
NA Leon 5224 0 0 0 391
NA Leon 5225 0 0 0 3969
NA Leon 5227 0 0 0 279
NA Leon 5228 0 0 0 58
NA Leon 5251 0 0 0 2153
NA Leon 5252 0 0 0 287
NA Leon 5258 0 0 0 2
NA Leon 5260 0 0 0 4021
NA Leon 5261 0 0 0 2797
NA Leon 5263 0 0 0 2069
NA Leon 5264 0 0 0 118
NA Leon 5265 0 0 0 87
NA Leon 5284 0 0 0 2041
NA Leon 9000 0 0 0 663
NA Madison 1 0 0 0 2202
NA Madison 10 0 0 0 1535
NA Madison 11 0 0 0 1014
NA Madison 2 0 0 0 442
NA Madison 3 0 0 0 2096
NA Madison 4 0 0 0 428
NA Madison 5 0 0 0 1168
NA Madison 6 0 0 0 297
NA Madison 7 0 0 0 1222
NA Madison 8 0 0 0 1085
NA Madison 9 0 0 0 280
NA Monroe "1.03-Elks Lodge 551" 0 0 0 1398
NA Monroe "10.02-KW Public Works Building" 0 0 0 1922
NA Monroe "11.01-Bernstein Park" 0 0 0 2927
NA Monroe "12.01-BC Fire Station" 0 0 0 2144
NA Monroe "13.01-Sugarloaf Baptist Ch" 0 0 0 1730
NA Monroe "14.00-Sugarloaf Baptist Ch" 0 0 0 1625
NA Monroe "15.01-BPK First Baptist Church" 0 0 0 2337
NA Monroe "16.00-BPK First Baptist Church" 0 0 0 1856
NA Monroe "17.00-BPK Comm Park" 0 0 0 1458
NA Monroe "18.00-American Legion Marathon" 0 0 0 1133
NA Monroe "19.00-Marathon First Baptist Church" 0 0 0 2046
NA Monroe "2.03-KW High School" 0 0 0 1802
NA Monroe "20.00-Presbyterian Kirk of the Keys" 0 0 0 1231
NA Monroe "21.00-Marathon City Hall" 0 0 0 1111
NA Monroe "22.00-KCB City Hall" 0 0 0 759
NA Monroe "23.01-Marathon City Hall" 0 0 0 1388
NA Monroe "24.03-Islamorada Library" 0 0 0 1616
NA Monroe "25.00-PK Courtroom B" 0 0 0 1626
NA Monroe "26.00-Immanuel Lutheran Church" 0 0 0 2185
NA Monroe "27.01-Elks Club" 0 0 0 1597
NA Monroe "28.00-KL Civic Club" 0 0 0 1560
NA Monroe "29.00-KL Civic Club" 0 0 0 2545
NA Monroe "3-KW High School" 0 0 0 1397
NA Monroe "30.00-Monroe County Library" 0 0 0 1585
NA Monroe "31.00-Monroe County Library" 0 0 0 1427
NA Monroe "32.00-KL Baptist Church" 0 0 0 2184
NA Monroe "33.00-Academy at Ocean Reef" 0 0 0 1319
NA Monroe "4.06-MLK Pool" 0 0 0 1111
NA Monroe "5-Keys Energy" 0 0 0 3467
NA Monroe "6-Gato Building" 0 0 0 1532
NA Monroe "7.01-Moose Club" 0 0 0 1212
NA Monroe "8.01-Glad Tidings Tabernacle" 0 0 0 1785
NA Monroe "9.12-KW Public Works Building" 0 0 0 1895
NA Okeechobee 1 0 0 0 1593
NA Okeechobee 10 0 0 0 1235
NA Okeechobee 11 0 0 0 1263
NA Okeechobee 2 0 0 0 849
NA Okeechobee 3 0 0 0 2449
NA Okeechobee 4 0 0 0 3021
NA Okeechobee 5 0 0 0 1567
NA Okeechobee 6 0 0 0 3319
NA Okeechobee 7 0 0 0 1392
NA Okeechobee 8 0 0 0 3816
NA Okeechobee 9 0 0 0 1890
NA Osceola 100 0 0 0 851
NA Osceola 101 0 0 0 4714
NA Osceola 102 0 0 0 494
NA Osceola 103 0 0 0 173
NA Osceola 104 0 0 0 4540
NA Osceola 105 0 0 0 3695
NA Osceola 106 0 0 0 1016
NA Osceola 107 0 0 0 4538
NA Osceola 109 0 0 0 405
NA Osceola 110 0 0 0 3457
NA Osceola 111 0 0 0 1990
NA Osceola 112 0 0 0 5001
NA Osceola 113 0 0 0 4559
NA Osceola 130 0 0 0 337
NA Osceola 131 0 0 0 412
NA Osceola 132 0 0 0 823
NA Osceola 133 0 0 0 34
NA Osceola 134 0 0 0 0
NA Osceola 135 0 0 0 2
NA Osceola 136 0 0 0 305
NA Osceola 137 0 0 0 395
NA Osceola 138 0 0 0 6
NA Osceola 139 0 0 0 0
NA Osceola 150 0 0 0 1104
NA Osceola 151 0 0 0 7550
NA Osceola 152 0 0 0 2
NA Osceola 153 0 0 0 0
NA Osceola 154 0 0 0 1589
NA Osceola 155 0 0 0 592
NA Osceola 156 0 0 0 443
NA Osceola 157 0 0 0 936
NA Osceola 158 0 0 0 1093
NA Osceola 159 0 0 0 24
NA Osceola 160 0 0 0 1047
NA Osceola 200 0 0 0 10775
NA Osceola 201 0 0 0 4670
NA Osceola 202 0 0 0 110
NA Osceola 203 0 0 0 1714
NA Osceola 204 0 0 0 8667
NA Osceola 210 0 0 0 5788
NA Osceola 211 0 0 0 5889
NA Osceola 212 0 0 0 416
NA Osceola 250 0 0 0 887
NA Osceola 251 0 0 0 3346
NA Osceola 300 0 0 0 3886
NA Osceola 301 0 0 0 890
NA Osceola 302 0 0 0 4343
NA Osceola 303 0 0 0 4372
NA Osceola 304 0 0 0 7913
NA Osceola 305 0 0 0 6418
NA Osceola 306 0 0 0 3479
NA Osceola 307 0 0 0 4299
NA Osceola 308 0 0 0 1028
NA Osceola 309 0 0 0 880
NA Osceola 331 0 0 0 1665
NA Osceola 350 0 0 0 674
NA Osceola 351 0 0 0 1692
NA Osceola 352 0 0 0 975
NA Osceola 353 0 0 0 39
NA Osceola 360 0 0 0 1911
NA Osceola 390 0 0 0 99
NA Osceola 391 0 0 0 2729
NA Osceola 392 0 0 0 1675
NA Osceola 400 0 0 0 857
NA Osceola 401 0 0 0 823
NA Osceola 402 0 0 0 936
NA Osceola 403 0 0 0 4584
NA Osceola 405 0 0 0 718
NA Osceola 406 0 0 0 2881
NA Osceola 407 0 0 0 2126
NA Osceola 408 0 0 0 588
NA Osceola 410 0 0 0 4482
NA Osceola 411 0 0 0 5105
NA Osceola 412 0 0 0 1889
NA Osceola 420 0 0 0 10520
NA Osceola 450 0 0 0 1399
NA Osceola 451 0 0 0 121
NA Osceola 452 0 0 0 50
NA Osceola 470 0 0 0 1375
NA Osceola 471 0 0 0 1100
NA Osceola 500 0 0 0 757
NA Osceola 501 0 0 0 1284
NA Osceola 502 0 0 0 4579
NA Osceola 503 0 0 0 5865
NA Osceola 504 0 0 0 6947
NA Osceola 505 0 0 0 1844
NA Osceola 506 0 0 0 4111
NA Osceola 507 0 0 0 70
NA Osceola 508 0 0 0 3212
NA Osceola 520 0 0 0 8123
NA Osceola 521 0 0 0 7774
NA Osceola 522 0 0 0 6118
NA Osceola 523 0 0 0 1409
NA Osceola 550 0 0 0 2125
NA Osceola 551 0 0 0 64
NA Osceola 552 0 0 0 172
NA Osceola 553 0 0 0 630
NA Osceola 570 0 0 0 911
NA Osceola 571 0 0 0 90
NA Osceola 580 0 0 0 32
NA Osceola 999 0 0 0 0
NA Sumter "0101 101 SAVANNAH CTR" 0 0 0 2588
NA Sumter "0102 102 HOPE LUTH CHURCH" 0 0 0 4518
NA Sumter "0103 103 SADDLEBROOK REC" 0 0 0 5294
NA Sumter "0104 104 PIMLICO REC" 0 0 0 3467
NA Sumter "0105 105 COCONUT COVE REC" 0 0 0 5214
NA Sumter "0106 106 CANAL ST REC" 0 0 0 3767
NA Sumter "0107 107 LAUREL MANOR REC" 0 0 0 3099
NA Sumter "0108 108 ALLAMANDA VLG REC" 0 0 0 3434
NA Sumter "0109 109 TRUMAN REC" 0 0 0 3047
NA Sumter "0110 110 STERLING HEIGHTS" 0 0 0 3452
NA Sumter "0111 111 CAPTIVA VILLAGE" 0 0 0 7572
NA Sumter "0112 112 OXFORD COMM BLDG" 0 0 0 5299
NA Sumter "0113 113 ROYAL COMM BLDG" 0 0 0 1258
NA Sumter "0114 114 LAKE PAN REC BLDG" 0 0 0 3195
NA Sumter "0115 115 WILDWOOD COMM BLDG" 0 0 0 2926
NA Sumter "0117 117 FENNEY REC" 0 0 0 8613
NA Sumter "0118 118 FIRST UNITED METH" 0 0 0 2831
NA Sumter "0119 119 CENTER HILL COMM" 0 0 0 1205
NA Sumter "0120 120 BUSHNELL COMM" 0 0 0 6360
NA Sumter "0121 121 INDIAN HILL BAPT" 0 0 0 2016
NA Sumter "0123 123 WEBSTER COMM" 0 0 0 2589
NA Sumter "0125 125 EL SANTIAGO REC" 0 0 0 3426
NA Sumter "0127 127 COLONY COTTAGE" 0 0 0 3864
NA Sumter "0128 128 SEABREEZE REC" 0 0 0 4187
NA Sumter "0129 129 EISENHOWER REC" 0 0 0 6757
NA Sumter "0130 130 ROHAN REC CTR" 0 0 0 5634
NA Taylor "1-1st United Methodist Ch" 0 0 0 873
NA Taylor "10-Lakeside Bapt Church" 0 0 0 699
NA Taylor "11-Kelly Grade Voting House" 0 0 0 769
NA Taylor "12-Perry Shrine Bldg" 0 0 0 1036
NA Taylor "13-Jerkins Bldg" 0 0 0 1143
NA Taylor "14-Mt Carmel Bapt Church" 0 0 0 1355
NA Taylor "2-Big Bend Technical College" 0 0 0 1164
NA Taylor "3-Blue Creek Bapt Church" 0 0 0 1011
NA Taylor "4-Salem Baptist Church" 0 0 0 159
NA Taylor "5-Steinhatchee Comm Cntr" 0 0 0 946
NA Taylor "6-Shady Gr Missnry Bapt Ch" 0 0 0 565
NA Taylor "7-Johnson Strip Rd Voting" 0 0 0 1434
NA Taylor "8-United Steel Workers Bdg" 0 0 0 895
NA Taylor "9-Forest Capital Hall" 0 0 0 730
NA Union "1A & 1B" 0 0 0 1256
NA Union "2A & 2B" 0 0 0 1142
NA Union "3A & 3B" 0 0 0 1715
NA Union 3C 0 0 0 304
NA Union "4A & 4C" 0 0 0 796
NA Union 4B 0 0 0 1579
NA Union "5A & 5C" 0 0 0 586
NA Union 5B 0 0 0 349
NA Wakulla "01 Wakulla Station" 0 0 0 2863
NA Wakulla "02 Crawfordville" 0 0 0 6098
NA Wakulla "03 Sopchoppy" 0 0 0 1348
NA Wakulla "04 Smith Creek" 0 0 0 210
NA Wakulla "05 St. Marks" 0 0 0 398
NA Wakulla "06 Medart" 0 0 0 1671
NA Wakulla "07 Ivan" 0 0 0 3700
NA Wakulla "08 Shell Point" 0 0 0 992
NA Wakulla "09 Panacea" 0 0 0 639
NA Wakulla "10 Ochlockonee Bay" 0 0 0 513
NA Wakulla "11 Bethel" 0 0 0 1830
NA Wakulla "12 Shadeville" 0 0 0 2648
