COUNTY AREA TOTAL DEM REP LIB WI
Coffee "NATIONAL GUARD ARMORY - ELBA" 0 236 511 13 0
Coffee "NEW BROCKTON FARM CENTER" 0 72 313 7 0
Coffee "NEW BROCKTON NATIONAL GUARD" 0 145 134 3 1
Coffee NEWBIA 0 23 38 0 0
Coffee "PERRYS STORE" 0 41 99 0 0
Coffee "PINE LEVEL" 0 40 73 0 0
Coffee "PLEASANT RIDGE" 0 82 251 7 0
Coffee VICTORIA 0 72 140 3 0
Coffee "WISE MILL CHURCH" 0 18 55 1 0
Coffee "WISE MILL SCHOOL VOTING HOUSE" 0 40 44 1 1
Coffee "ZION CHAPEL" 0 86 209 7 0
Colbert Absentee 0 171 186 1 1
Colbert "1-1 Brick" 0 370 459 9 2
Colbert "1-2 Hatton School" 0 370 198 8 0
Colbert "2-1 Calvery" 0 170 143 6 0
Colbert "2-2 Tuscumbia Utilities Bldg." 0 488 210 10 0
Colbert "2-3 Tuscumbia Multi-purpose Center" 0 336 430 11 1
Colbert "2-4 Hope Haven" 0 256 333 8 2
Colbert "2-5 Thompson School" 0 102 150 6 1
Colbert "3-1 Barton First Baptist Church" 0 259 157 1 0
Colbert "4-1 Cherokee Lion Den" 0 234 156 7 0
Colbert "4-2 Cherokee City Hall" 0 133 101 2 0
Colbert "6-1 Margerum Methodist Church" 0 72 77 1 0
Colbert "7-1 Rock Creek Booth" 0 21 37 1 1
Colbert "8-1 HWY 247 Fire Dept." 0 45 46 0 0
Colbert "9-1 New Bethel Fire Dept." 0 156 207 6 1
Colbert "10-1 LaGrange Fire Department" 0 154 152 4 0
Colbert "11-1 Leighton Civic Center" 0 273 174 3 0
Colbert "11-2 Leighton Fire Station" 0 226 43 1 1
Colbert "12-1 Littleville City Hall" 0 236 295 6 1
Colbert "13-1 Locust Shores Fire Station" 0 221 265 11 1
Colbert "14-1 Spring Valley Fire Dept." 0 146 139 8 0
Colbert "14-2 County Highway Dept." 0 182 306 4 1
Colbert "14-3 Listerhill Credit Union" 0 137 14 0 1
Colbert "15-1 Harris Store" 0 30 48 0 0
Colbert "16-1 Sheffield Board of Education" 0 122 164 8 1
Colbert "16-3 Sheffield Fire Station" 0 318 230 9 3
Colbert "16-4 Sheffield Michael Center" 0 355 7 3 0
Colbert "16-5 Sheffield Recreation Center" 0 270 395 8 2
Colbert "16-6 Sheffield Fire Station Mont. Ave" 0 91 63 8 0
Colbert "16-7 Park Terrace Cumberland" 0 297 440 13 1
Colbert "17-1 First Southern Baptist Ch." 0 332 616 10 0
Colbert "17-2 Muscle Shoals - Fire Station" 0 337 515 14 2
Colbert "17-3 Muscle Shoals - South Gate" 0 440 419 12 3
Colbert "17-4 Muscle Shoals - Webster Sch." 0 277 251 9 0
Colbert "17-5 Muscle Shoals First Baptist Ch." 0 507 557 14 3
Colbert "18-1 Colbert Heights School" 0 312 394 14 1
Conecuh "ABSENTEE VOTERS" 0 50 76 1 0
Conecuh "ANNEX VOTING HOUSE" 0 70 29 0 0
Conecuh "ANTIOCH VOTING HOUSE" 0 53 130 4 2
Conecuh "BELLEVILLE FIRE DEPARTMENT" 0 195 84 11 0
Conecuh "BERMUDA COMMUNITY HOUSE" 0 20 107 1 1
Conecuh "BROOKLYN MASONIC LODGE" 0 37 27 1 0
Conecuh "BROWNVILLE FIRE DEPT" 0 50 89 1 1
Conecuh "CASTLEBERRY FIRE DEPT" 0 206 180 11 0
Conecuh "DAVID BURT BUILDING" 0 156 398 12 1
Conecuh "FLAT ROCK FIRE DEPT" 0 11 39 1 0
Conecuh "HEALTH DEPARTMENT" 0 145 64 2 0
Conecuh "JOHNSONVILLE FIRE DEPT" 0 88 5 1 0
Conecuh "LENOX COMMUNITY HOUSE" 0 14 118 2 2
Conecuh "LITTLE ZION CHURCH" 0 82 45 1 0
Conecuh "LYEFFION FIRE DEPT" 0 42 141 4 0
Conecuh "MT_ UNION CHURCH" 0 41 71 0 0
Conecuh "2ND MT_ ZION CHURCH" 0 81 26 3 0
Conecuh "NATIONAL GUARD ARMORY" 0 347 141 5 1
Conecuh "NAZARENE BAPTIST CHURCH" 0 139 64 2 0
Conecuh "OLD FIELD CHURCH" 0 101 87 1 0
Conecuh "PAUL FIRE HOUSE" 0 29 54 3 0
Conecuh "RANGE FIRE DEPARTMENT" 0 21 64 1 0
Conecuh "REPTON CITY HALL" 0 117 144 6 0
Conecuh "ROBINSON MILL VOTING HOUSE" 0 107 44 3 1
Conecuh "SANDCUTT FIRE DEPARTMENT" 0 22 111 5 1
Conecuh "SKINNERTON VOTING HOUSE" 0 22 27 0 0
Conecuh "WOOTEN VOTING HOUSE" 0 99 77 3 0
Conecuh CHALLENGED 0 0 0 0 0
Coosa "ABSENTEE VOTERS" 0 46 77 1 1
Coosa "COTTAGE GROVE DAY CARE CENTER" 0 181 13 1 0
Coosa COURTHOUSE 0 223 267 18 0
Coosa "EQUALITY FIRE DEPARTMENT" 0 72 212 4 0
Coosa HANOVER 0 41 91 8 1
Coosa "KELLEYTON FIRE DEPARTMENT" 0 332 283 5 0
Coosa "MARBLE VALLEY FIRE DEPARTMENT" 0 32 63 1 0
Coosa "MT_ OLIVE COMMUNITY CENTER" 0 64 65 4 0
Coosa "OLD RAILROAD DEPOT" 0 597 238 17 1
Coosa "RAY FIRE DEPARTMENT" 0 127 124 5 0
Coosa "RICHVILLE FIRE DEPARTMENT" 0 59 157 3 0
Coosa "WEOGUFKA VOTING HOUSE" 0 94 230 11 1
Coosa "WEST COOSA SENIOR CENTER" 0 182 385 3 4
Covington "ABSENTEE VOTERS" 0 84 214 4 0
Covington "ANDALUSIA KIWANIS FAIR BLDG_.1" 0 340 583 9 2
Covington "ANDALUSIA KIWANIS FAIR BLDG_.2" 0 223 515 14 0
Covington "ANDALUSIA KIWANIS FAIR BLDG_.3" 0 190 501 10 0
Covington "ANDALUSIA KIWANIS FAIR BLDG_.4" 0 208 518 8 0
Covington "BABBIE CITY HALL" 0 36 149 5 1
Covington "BECK VOTING HOUSE - SHADY BEND" 0 17 48 1 0
Covington "BEULAH VOTING HOUSE" 0 23 108 1 1
Covington "BLUE SPRINGS VOTING HOUSE" 0 48 173 3 0
Covington "BOLES MILL MCRAY VOTING HOUSE" 0 30 67 2 1
Covington "BROOK VOTING HOUSE - CHURCH" 0 14 53 1 0
Covington "CAROLINA CITY HALL" 0 67 268 7 0
Covington "CARTER SCHOOL VOTING HOUSE" 0 24 32 1 0
Covington "CATOES MASONIC LODGE 609" 0 5 83 2 0
Covington "CEDAR GROVE VOTING HOUSE" 0 34 92 0 0
Covington "FAIRFIELD VOTING HOUSE" 0 27 75 2 1
Covington "FLORALA-OLD NATIONAL GUARD" 0 238 357 7 1
Covington "FRIENDSHIP VOTING HOUSE" 0 26 74 1 0
Covington "GANTT CITY HALL" 0 153 285 10 0
Covington "GOOLSBY VOTING HOUSE-DAMASCUS" 0 11 51 1 0
Covington "HARMONY MASONIC LODGE" 0 32 82 3 0
Covington "HEATH CITY HALL" 0 38 245 3 0
Covington "LIBERTYVILLE CITY HALL" 0 31 128 2 0
Covington "LOANGO FIRE DEPARTMENT" 0 47 77 5 1
Covington "LOCKHART CITY HALL" 0 91 130 6 1
Covington "MARVIN ODEMS VOTING HOUSE" 0 25 24 1 0
Covington "MCADAMS STORE VOTING HOUSE" 0 19 60 7 1
Covington "OAKY RIDGE VOTING HOUSE" 0 22 84 3 0
Covington "OPP CHAMBER OF COMMERCE .1" 0 143 498 11 1
Covington "OPP CHAMBER OF COMMERCE .2" 0 201 733 7 1
Covington "OPP CHAMBER OF COMMERCE .3" 0 179 265 6 0
Covington "PIDGEON CREEK-BUCK CREEK FIRE" 0 75 114 3 0
Covington "RED LEVEL CITY HALL" 0 74 270 6 1
Covington "RIVER FALLS CITY HALL" 0 115 160 7 0
Covington "RODGERS VOTING HOUSE" 0 4 21 1 0
Covington "ROSE HILL COMMUNITY" 0 37 88 0 0
Covington "SANFORD CITY HALL" 0 42 164 2 0
Covington "STANLEY VOTING HOUSE" 0 25 104 1 0
Covington "STRAUGHN - AG BUILDING" 0 58 239 3 2
Covington "VALLEY GROVE VOTING HOUSE" 0 44 100 1 0
Covington "WIGGINS 5 POINTS VOTING HOUSE" 0 18 45 1 0
Covington "WING FIRE DEPARTMENT - BEDA" 0 31 134 12 0
Crenshaw "ABSENTEE VOTERS" 0 30 66 2 0
Crenshaw "BRANTLEY COMMUNITY CENTER" 0 146 289 10 0
Crenshaw "BUSHS GROCERY - BRANTLEY" 0 59 62 4 0
Crenshaw "CHAPEL HILL COMMUNITY CENTER" 0 38 94 3 0
Crenshaw "COUNTY COURTHOUSE" 0 164 511 3 1
Crenshaw "DANIELVILLE SCHOOL HOUSE" 0 59 160 1 2
Crenshaw "DOZIER CITY HALL" 0 47 48 2 1
Crenshaw "GLENWOOD CITY HALL" 0 62 142 3 1
Crenshaw "HARBIN FARM CENTER - LUVERNE" 0 208 64 0 0
Crenshaw "HIGHLAND HOME - NEW FIRE DEPT_" 0 101 277 4 1
Crenshaw "HONORAVILLE FIRE STATION" 0 81 219 5 0
Crenshaw "LILLERS STORE - BRANTLEY" 0 43 107 2 0
Crenshaw "PANOLA COMMUNITY CENTER" 0 63 110 4 0
Crenshaw "PATSBURG DEPOT BUILDING" 0 27 97 0 0
Crenshaw "PETREY COMMUNITY CENTER" 0 267 88 0 0
Crenshaw "PLEASANT HOME SCHOOL-RUTLEDGE" 0 38 38 1 0
Crenshaw "RUTLEDGE COMMUNITY CENTER" 0 96 171 4 1
Crenshaw "VIDETTE COMMUNITY CENTER" 0 15 83 0 0
Crenshaw "WEEDS STORE BRANTLEY" 0 41 96 1 1
Cullman Absentee 0 218 483 14 3
Cullman "0110 Cullman Civic Center" 0 229 429 10 3
Cullman "0120 Cullman Civic Center" 0 269 498 13 0
Cullman "0130 Cullman Civic Center" 0 251 450 18 2
Cullman "0140 Cullman County Office Bldg.Bsmnt." 0 244 510 10 4
Cullman "0150 Cullman City Hall" 0 190 403 12 2
Cullman "0160 Cullman Courthouse Basement" 0 221 383 14 0
Cullman "0170 Cullman County Office Bldg." 0 242 503 13 0
Cullman "0210 Good Hope Town Hall" 0 251 550 15 2
Cullman "0220 Dodge City Town Hall" 0 137 316 7 0
Cullman "0310 Hanceville City Hall" 0 344 598 17 2
Cullman "0320 Steppville Fire Station" 0 191 336 16 0
Cullman "0400 Garden City Town Hall" 0 103 207 7 3
Cullman "0500 Stouts Mountain Church" 0 62 54 4 0
Cullman "0610 Moody Town Union Hill Ch." 0 35 46 4 0
Cullman "0620 Colony Town Hall" 0 193 36 4 1
Cullman "0700 Arkadelphia Community Ctr." 0 85 116 0 0
Cullman "0800 Antioch Community Center" 0 67 95 4 1
Cullman "0900 Cold Springs Fire Dept." 0 160 188 4 0
Cullman "1000 Bremen Community Center" 0 146 302 10 0
Cullman "1110 Trimble Fire Station" 0 110 255 2 0
Cullman "1120 Valley Grove Comm. Center" 0 151 365 11 1
Cullman "1200 Crane Hill Fire Department" 0 234 465 8 2
Cullman "1300 Bethsadia Fire Department" 0 113 215 3 0
Cullman "1410 Logan Fire Department" 0 67 176 3 1
Cullman "1420 Bethel Community Center" 0 96 170 2 0
Cullman "1510 Jones Chapel Fire Dept." 0 236 466 15 0
Cullman "1600 Battleground Fire Dept." 0 163 190 7 0
Cullman "1710 West Point Comm. Center" 0 237 568 8 1
Cullman "1720 Friendship Methodist Church" 0 191 476 19 1
Cullman "1810 Vinemont Providence Fire Dept." 0 358 613 19 1
Cullman "1820 Providence Fire Department" 0 211 362 7 2
Cullman "1900 Gold Ridge Comm. Center" 0 205 384 9 1
Cullman "2010 Baileytown Town Hall" 0 237 336 8 0
Cullman "2020 Brooklyn Comm. Center" 0 105 186 6 0
Cullman "2110 Joppa Volunteer Fire Dept." 0 121 195 3 1
Cullman "2120 New Canaan FMX Bldg." 0 95 236 5 0
Cullman "2210 Holly Pond Town Hall" 0 268 734 22 0
Cullman "2300 Berlin Comm. Center" 0 164 368 15 0
Cullman "2400 Walter Community Center" 0 110 280 5 2
Cullman "2500 Welti Fire Sta." 0 111 157 5 1
Cullman "2600 Brushy Pond Comm. Center" 0 96 222 5 1
Cullman "2700 White City Comm. Center" 0 143 404 13 1
Cullman "2810 Fairview Fire Dept." 0 162 277 4 0
Cullman "2820 Fairview Town Hall" 0 123 237 4 1
Cullman "2910 Grandview Comm. Center" 0 73 133 8 0
Cullman "3010 Kelley Comm. Center" 0 187 404 12 2
Cullman "3100 Center Hill Community Center" 0 77 172 4 0
Cullman "3200 Simcoe Comm. Center" 0 118 260 15 0
Cullman "3300 Baldwin Comm. Center" 0 107 215 7 0
Cullman "3400 Cullman County Health Dept." 0 105 210 4 0
Cullman "3510 East Point Comm. Center" 0 114 280 5 0
Cullman "3600 Bolte-White Grove Church" 0 112 220 5 0
Cullman Challenged 0 0 0 0 0
Dale "ABSENTEE VOTERS" 0 71 229 3 0
Dale "ARGUTA-VOTING HOUSE" 0 20 68 3 0
Dale "ARITON-CITY HALL" 0 117 392 8 0
Dale "BERTHA-VOTING HALL" 0 35 122 3 1
Dale "CLAYHATCHEE-COMMUNITY HOUSE" 0 47 225 3 1
Dale "CLOPTON-VOTING HALL" 0 13 72 1 0
Dale "DALEVILLE-CITY HALL .1" 0 302 633 21 1
Dale "DALEVILLE-CITY HALL .2" 0 49 134 4 1
Dale "ECHO-VOTING HALL" 0 89 401 1 0
Dale "EWELL-VOTING HALL" 0 169 488 9 1
Dale "FORT RUCKER ELEMENTARY SCHOOL" 0 5 37 1 0
Dale "GRIMES-COMMUNITY CENTER" 0 78 267 2 0
Dale "LEVEL PLAINS-COMMUNITY CENTER" 0 250 612 7 1
Dale "MARLEY MILL-FORESTRY COMM_" 0 149 548 9 1
Dale "MIDLAND CITY-VOTING HALL" 0 169 300 10 2
Dale "NEWTON-CITY HALL" 0 138 491 4 3
Dale "OZARK CENTER 1 <EAST A-G> .1" 0 399 777 16 3
Dale "OZARK CENTER 1 <EAST A-G> .2" 0 29 74 1 0
Dale "OZARK CENTER 2 MEM_ LIB H-L" 0 252 466 4 2
Dale "OZARK CENTER 3 <WEST M-Z> .1" 0 116 327 5 1
Dale "OZARK CENTER 3 <WEST M-Z> .2" 0 423 769 14 4
Dale "PINCKARD-CITY HALL" 0 138 460 8 0
Dale "ROCKY HEAD-COMMUNITY HOUSE" 0 53 264 9 2
Dale "SKIPPERVILLE-VOTING HALL" 0 82 257 3 2
Dale "SYLVAN GROVE-VOTING HALL" 0 26 144 3 0
Dallas "ABSENTEE VOTERS" 0 333 270 1 0
Dallas "BELOIT COMMUNITY CENTER" 0 89 8 1 0
Dallas "BROAD STREET FIRE STATION" 0 285 10 3 0
Dallas "BROWNS-NEW FRIENDSHIP CHURCH" 0 31 30 0 1
Dallas "BYRD SCHOOL" 0 524 214 9 4
Dallas "CAHABA ROAD FIRE STATION" 0 414 347 7 4
Dallas "CARLOWVILLE MINTER-VFD" 0 178 69 4 0
Dallas "CARVER NEIGHBORHOOD CENTER" 0 283 23 4 1
Dallas "CHALLENGED ABSENTEE VOTERS" 0 89 20 0 0
Dallas COURTHOUSE 0 103 152 3 0
Dallas "EASTEND FIRE STATION" 0 488 29 5 1
Dallas "GOOD HOPE CHURCH" 0 30 46 0 0
Dallas "MARION JCT.-BLACKBELT EXPER.ST" 0 150 99 6 0
Dallas "MEMORIAL STADIUM" 0 54 555 6 1
Dallas "MT. ZION CHURCH" 0 299 248 10 0
Dallas "NORTHERN HTS. PRES. CHURCH" 0 650 57 9 2
Dallas "OLD NATIONAL GUARD ARMORY" 0 104 621 5 2
Dallas "ORRVILLE COMMUNITY CENTER" 0 500 220 10 0
Dallas "PLANTERSVILLE VOL. FIRE DEPT" 0 93 150 6 1
Dallas "QUEEN OF PEACE SCHOOL" 0 198 103 1 0
Dallas "RANGEDALE CENTER" 0 530 47 10 1
Dallas "SAFFORD COMMUNITY CENTER" 0 102 54 0 0
Dallas "SELMA MALL" 0 260 64 1 1
Dallas "SELMONT WATER WORKS" 0 185 95 6 0
Dallas "SHILOH SCHOOL BUILDING" 0 290 152 2 0
Dallas "SUMMERFIELD VOLUNTEER FIRE" 0 152 281 3 0
Dallas "TIPTON SCHOOL" 0 1216 139 15 0
Dallas "TYLER COMMUNITY CENTER" 0 67 170 1 0
Dallas "UNION-NEW NATIONAL GUARD" 0 120 468 5 0
Dallas "UNION-OLD NATIONAL GUARD" 0 343 634 16 3
Dallas "VALLEY GRANDE COMMUNITY CENTER" 0 361 885 14 2
Dallas "WOODROW AVE. FIRE STATION" 0 664 260 12 0
DeKalb Absentee 0 518 555 11 4
DeKalb "Mt. Vernon Ch." 0 74 128 5 0
DeKalb "Dog Town Fire Dept." 0 87 177 4 0
DeKalb Colbran 0 11 39 0 0
DeKalb "Hendrixville-Hilltop Church" 0 23 44 0 0
DeKalb "Copeland Bridge Ch." 0 28 54 0 0
DeKalb "Collinsville City Hall" 0 88 140 7 0
DeKalb "Collinsville Methodist" 0 45 83 2 0
DeKalb "Lebanon Church" 0 31 65 1 0
DeKalb "Pine Ridge" 0 27 107 6 0
DeKalb "Forest Ave. Sch. Gym 1A" 0 49 93 2 0
DeKalb "Forest Ave. Sch. Gym 1B" 0 43 90 1 0
DeKalb "Forest Ave. Sch. Gym 1C" 0 69 85 2 0
DeKalb "Senior Cit. Ctr. 2A" 0 27 49 3 0
DeKalb "Senior Cit. Ctr. 2B" 0 25 61 1 0
DeKalb "Fort Payne Fire Hall #2 - 3A" 0 61 102 1 0
DeKalb "Fort Payne Fire Hall #2 - 3B" 0 58 122 2 0
DeKalb "Wills Valley" 0 50 119 1 0
DeKalb "Log Cabin Antiq." 0 37 122 1 0
DeKalb "Fort Payne Rec Center 6A" 0 59 94 3 0
DeKalb "Fort Payne Rec Center 6B" 0 88 64 3 0
DeKalb "Ft. Payne VFW Hall 7A" 0 52 149 6 0
DeKalb "Ft. Payne VFW Hall 7B" 0 70 153 3 0
DeKalb "Forrest Ave.\Sch." 0 49 151 3 0
DeKalb "Five Points" 0 59 165 5 0
DeKalb "Ft. Payne Arm." 0 105 369 4 0
DeKalb "Valley Head City Hall" 0 119 121 7 0
DeKalb Hammondville 0 78 131 6 0
DeKalb "Sulpher Spring" 0 44 41 2 0
DeKalb "Cartersville F.D." 0 101 201 8 0
DeKalb "Shiloh @ Ider" 0 72 154 2 0
DeKalb Highpoint 0 84 166 6 0
DeKalb "Sylvania Town Hall 2A" 0 100 189 6 0
DeKalb "Sylvania Town Hall 2B" 0 107 195 5 0
DeKalb "Ruritan Bldg\Henagar-3A" 0 79 238 6 0
DeKalb "Ruritan Bldg\Henagar-3B" 0 99 261 4 0
DeKalb "Blake Comm. Ctr." 0 83 210 6 0
DeKalb "Sand Mountain" 0 34 35 0 0
DeKalb Rainsville-3A 0 84 251 8 0
DeKalb Rainsville-3B 0 79 222 6 0
DeKalb Rainsville-3C 0 80 210 6 0
DeKalb Rainsville-3D 0 158 392 8 0
DeKalb "Powell Town Hall" 0 130 181 6 0
DeKalb "Tenbroeck Comm. Ctr." 0 83 125 3 0
DeKalb "Grove Oak Clubhse" 0 81 121 3 0
DeKalb "Grove Oak Sch. Lobby" 0 62 83 0 0
DeKalb "Crossville City Hall" 0 157 220 7 0
DeKalb "Kilpatrick Fire" 0 112 120 8 0
DeKalb "Aroney Fire" 0 116 171 3 0
DeKalb Rodentown 0 87 159 8 0
DeKalb "Crossville Sch." 0 69 158 4 0
DeKalb "Lathemville Meth. Ch." 0 27 62 0 0
DeKalb "Pea Ridge Ch." 0 31 69 1 0
DeKalb "Ider Town Hall 2A" 0 131 223 7 0
DeKalb "Ider Town Hall 2B" 0 98 191 3 0
DeKalb "Ider - Mountain Home Church" 0 50 97 2 0
DeKalb "Adamsburg VFD" 0 52 137 2 0
DeKalb "East Highland" 0 81 211 9 0
DeKalb "Mentone City Hall" 0 144 289 7 0
DeKalb "Portersville Baptist Church" 0 10 27 3 0
DeKalb "Fairview Cmnty Ctr." 0 72 83 1 0
DeKalb "McKestes Cmnty Ctr." 0 76 94 0 0
DeKalb "Whiton Old Sch.\Building" 0 51 58 4 0
DeKalb "Painter Comm. Ctr." 0 69 142 6 0
DeKalb "Harmony Masonic Ldg." 0 48 47 0 0
DeKalb "Antioch Barrys BBQ" 0 46 94 2 0
DeKalb "Fyffe - Beat 25 Box 2A1" 0 198 310 8 0
DeKalb "Shiloh Town Hall" 0 73 108 6 0
DeKalb "Moores' Crossroads" 0 18 60 1 0
DeKalb "Pleasant Hill" 0 93 176 6 0
DeKalb "Guest McKestes C C" 0 55 66 1 0
DeKalb "Geraldine A to Z Ctr." 0 65 90 2 0
DeKalb "Geraldine Town Hall" 0 164 263 18 0
DeKalb "Oak Hill Meth Ch." 0 45 48 1 0
DeKalb "Fischer Community" 0 84 210 1 0
DeKalb "Loveless McNutt Ch." 0 6 27 0 0
DeKalb "Skirum Comm. Ctr." 0 105 89 2 0
Elmore "ABSENTEE VOTERS" 0 97 337 3 1
Elmore "ASBURY KENT COMMUNITY CENTER" 0 99 347 8 1
Elmore "BLUE RIDGE VOTING HOUSE" 0 126 593 10 0
Elmore "BUYCK FIRE DEPARTMENT" 0 140 490 11 0
Elmore "COOSADA CITY HALL" 0 197 361 16 1
Elmore "CRENSHAW PARK" 0 206 103 4 0
Elmore "DEATSVILLE MASONIC LODGE" 0 38 192 6 0
Elmore "ECLECTIC FIRE STATION" 0 213 442 12 0
Elmore "FAIN PARK - WETUMPKA" 0 385 514 10 0
Elmore "FITZPATRICK COMMUNITY HOUSE" 0 161 458 7 0
Elmore "FRIENDSHIP FIRE DEPARTMENT" 0 131 270 7 0
Elmore "HOLTVILLE FIRE STATION" 0 214 867 19 2
Elmore "KOWALIGA FIRE DEPARTMENT" 0 93 397 7 2
Elmore "LIGHTWOOD FIRE STATION" 0 106 367 10 2
Elmore "MILLBROOK MEMORIAL PARK .1" 0 240 724 9 0
Elmore "MILLBROOK MEMORIAL PARK .2" 0 338 409 11 1
Elmore "MULDER MEM METHODIST CHURCH .1" 0 104 551 7 1
Elmore "MULDER MEM METHODIST CHURCH .2" 0 184 841 15 2
Elmore "PLEASANT HILL COMMUNITY CENTER" 0 101 486 15 0
Elmore "REDHILL VOTING HOUSE" 0 62 296 7 2
Elmore "ROCK SPRINGS VOTING HOUSE" 0 76 237 5 1
Elmore "SANTUCK COMMUNITY CENTER" 0 177 486 11 3
Elmore "SEMAN COMMUNITY CENTER" 0 84 401 11 1
Elmore "SOUTHSIDE SCHOOL TALLASSEE" 0 153 42 2 0
Elmore "TALLASSEE RECREATION CENTER" 0 259 865 25 2
Elmore "TITUS COMMUNITY CENTER" 0 66 205 5 0
Elmore "VICTORY BAPTIST SCHOOL .1" 0 313 1225 22 3
Elmore "VICTORY BAPTIST SCHOOL .2" 0 262 1078 17 3
Elmore "WALLSBORO FIRE DEPARTMENT" 0 191 501 19 0
Elmore "WEOKA VOTING HOUSE" 0 46 210 3 1
Elmore "WETUMPKA ARMORY" 0 336 1310 20 2
Elmore CHALLENGED 0 0 0 0 0
Escambia "ABSENTEE VOTERS" 0 45 130 0 1
Escambia "ALCO J_D_ JC MUSEUM" 0 102 186 2 0
Escambia "APPLETON VOL_FIRE DEPARTMENT" 0 66 195 1 0
Escambia "ATMORE CITY HALL .1" 0 239 27 1 0
Escambia "ATMORE CITY HALL .2" 0 128 14 0 0
Escambia "BARNETTS C_R_ ROBINSONS STORE" 0 15 73 1 0
Escambia "BETHEL ROBERTS CO VOTING HOUSE" 0 20 35 1 0
Escambia "BRADLEY - ROCK CREEK" 0 16 37 1 0
Escambia "BREWTON CIVIC CENTER .1" 0 452 548 8 4
Escambia "BREWTON CIVIC CENTER .2" 0 221 377 6 1
Escambia "BREWTON CIVIC CENTER .3" 0 0 0 0 0
Escambia "CANOE CIVIC CLUB BUILDING" 0 33 150 0 0
Escambia "COUNTY HWY DEPARTMENT" 0 39 83 5 0
Escambia "DAMASCUS BOYKIN SCHOOL" 0 136 76 3 0
Escambia "DIXIE VOLUNTEER FIRE DEPT_" 0 12 11 0 0
Escambia "EAST BREWTON SAILS SITE" 0 226 386 3 2
Escambia "EAST BREWTON NEAL SCHOOL" 0 0 0 0 0
Escambia "FLOMATON CITY HALL" 0 70 232 1 1
Escambia "FLOMATON COMMUNITY HOUSE" 0 130 212 8 1
Escambia "HUXFORD MASONIC LODGE" 0 30 108 2 0
Escambia "KIRKLAND NORTH BREWTON SCHOOL" 0 108 240 6 0
Escambia "LITTLE ESCAMBIA VOTING HOUSE" 0 34 99 5 1
Escambia "LITTLE ROCK STORE" 0 12 36 1 0
Escambia "MCCALL SCHOOL" 0 75 272 6 2
Escambia "MCCULLOGH VFD" 0 47 129 4 0
Escambia "NEW ORDER BAPTIST CHURCH" 0 282 182 5 0
Escambia "NOKOMIS VOTING HOUSE" 0 27 129 3 0
Escambia "PINEVIEW VOTING HOUSE" 0 29 85 1 0
Escambia "POARCH SAIL CENTER" 0 65 105 2 0
Escambia "POLLARD TOWN HALL" 0 66 110 2 0
Escambia "RACHEL PATTERSON SCHOOL" 0 74 372 3 0
Escambia "RIVERVIEW TOWN HALL" 0 56 130 2 2
Escambia "ROCK HILL RIDGE ROAD FIRE DEPT" 0 89 92 2 0
Escambia "STAFF CHEVROLET .1" 0 89 323 10 1
Escambia "STAFF CHEVROLET .2" 0 88 329 7 0
Escambia "WALLACE METHODIST CHURCH" 0 14 43 0 0
Etowah "ABSENTEE VOTERS" 0 230 370 8 1
Etowah "ALABAMA TECH COLLEGE" 0 333 205 17 4
Etowah "ALTOONA CITY HALL" 0 84 147 4 1
Etowah "ATTALLA CITY HALL" 0 146 75 7 0
Etowah "ATTALLA FIRE DEPARTMENT" 0 194 70 9 0
Etowah "ATTALLA FIRE DEPARTMENT NO_3" 0 180 226 8 1
Etowah "AURORA BAPTIST CHURCH" 0 32 98 5 0
Etowah "BLACK CREEK VOLUNTEER FIRE" 0 55 111 5 2
Etowah "CARNES REC CENTER" 0 271 415 25 2
Etowah "CARVER COMMUNITY CENTER .1" 0 445 48 4 0
Etowah "CARVER COMMUNITY CENTER .2" 0 363 36 8 0
Etowah "CAVE SPRINGS COMMUNITY HOUSE" 0 59 117 8 0
Etowah "CLEAR CREEK METHODIST CHURCH" 0 52 82 2 0
Etowah "COATES BEND FIRE DEPARTMENT" 0 199 201 11 0
Etowah "COLLEGE HEIGHTS BAPTIST CHURCH" 0 725 286 17 1
Etowah "COREY SCHOOL - NEW GYM" 0 497 103 9 2
Etowah "DISTRICT NO_3 MAINTENANCE SHOP" 0 147 325 16 1
Etowah "DUCK SPRINGS SCHOOL" 0 74 121 4 0
Etowah "EAST GADSDEN REC CENTER" 0 341 263 12 0
Etowah "EGYPT VOLUNTEER FIRE" 0 85 133 5 1
Etowah "ELLIOTT COMMUNITY CENTER .1" 0 235 251 19 2
Etowah "ELLIOTT COMMUNITY CENTER .2" 0 231 226 17 2
Etowah "ETOWAH MIDDLE SCHOOL" 0 197 239 8 2
Etowah "GADSDEN CONVENTION HALL .1" 0 184 164 12 1
Etowah "GADSDEN CONVENTION HALL .2" 0 210 201 10 0
Etowah "GADSDEN CONVENTION HALL .3" 0 236 218 9 0
Etowah "GALLANT COMMUNITY CENTER" 0 61 162 4 2
Etowah "GASTON HIGH SCHOOL" 0 91 145 6 0
Etowah "GEORGE WALLACE SENIOR CNTR .1" 0 588 888 25 0
Etowah "GEORGE WALLACE SENIOR CNTR .2" 0 148 245 7 0
Etowah "HIGHLAND SCHOOL" 0 265 469 19 0
Etowah "HOKES BLUFF COMMUNITY CNTR .1" 0 342 542 9 1
Etowah "HOKES BLUFF COMMUNITY CNTR .2" 0 343 635 25 4
Etowah "IVALEE VOLUNTEER FIRE" 0 128 190 8 0
