DIST COUNTY AREA TOTAL DEM REP OverVotes UnderVotes WriteinVotes
DIST COUNTY AREA TOTAL BillNelson RickScott OverVotes UnderVotes WriteinVotes
NA "Palm Beach" 5140 0 957 682 0 15 6
NA "Palm Beach" 5142 0 315 241 0 4 1
NA "Palm Beach" 5144 0 851 480 2 17 4
NA "Palm Beach" 5146 0 705 497 4 18 0
NA "Palm Beach" 5148 0 570 340 0 21 3
NA "Palm Beach" 5150 0 511 263 1 13 1
NA "Palm Beach" 5152 0 924 752 0 11 2
NA "Palm Beach" 5154 0 883 715 2 14 4
NA "Palm Beach" 5156 0 657 447 0 14 2
NA "Palm Beach" 5158 0 746 485 1 15 1
NA "Palm Beach" 5160 0 787 475 2 9 3
NA "Palm Beach" 5162 0 750 661 1 9 1
NA "Palm Beach" 5164 0 953 587 0 8 1
NA "Palm Beach" 5166 0 642 588 0 5 0
NA "Palm Beach" 5168 0 893 520 1 16 5
NA "Palm Beach" 5170 0 1071 574 1 11 0
NA "Palm Beach" 5172 0 234 317 0 2 1
NA "Palm Beach" 5174 0 835 776 0 10 4
NA "Palm Beach" 5176 0 478 301 1 6 0
NA "Palm Beach" 5178 0 576 463 0 11 6
NA "Palm Beach" 5180 0 545 316 0 7 5
NA "Palm Beach" 5182 0 464 267 0 9 2
NA "Palm Beach" 5184 0 823 501 0 12 2
NA "Palm Beach" 5186 0 819 331 1 13 6
NA "Palm Beach" 5188 0 769 567 1 18 4
NA "Palm Beach" 5190 0 396 285 0 5 1
NA "Palm Beach" 5192 0 988 628 1 13 4
NA "Palm Beach" 5194 0 376 254 0 4 3
NA "Palm Beach" 6002 0 46 87 0 3 1
NA "Palm Beach" 6004 0 637 138 0 5 1
NA "Palm Beach" 6006 0 625 94 0 2 2
NA "Palm Beach" 6008 0 275 5 0 4 0
NA "Palm Beach" 6010 0 12 3 0 0 0
NA "Palm Beach" 6012 0 109 21 0 1 0
NA "Palm Beach" 6014 0 0 4 0 0 0
NA "Palm Beach" 6016 0 31 38 0 3 0
NA "Palm Beach" 6018 0 777 49 0 5 1
NA "Palm Beach" 6020 0 234 56 0 3 0
NA "Palm Beach" 6022 0 786 60 0 7 1
NA "Palm Beach" 6024 0 1033 25 0 6 2
NA "Palm Beach" 6026 0 0 0 0 0 0
NA "Palm Beach" 6028 0 466 363 0 4 1
NA "Palm Beach" 6029 0 0 0 0 0 0
NA "Palm Beach" 6030 0 5 3 0 0 0
NA "Palm Beach" 6032 0 432 243 0 4 0
NA "Palm Beach" 6034 0 1 4 0 0 0
NA "Palm Beach" 6036 0 219 98 0 3 2
NA "Palm Beach" 6038 0 0 0 0 0 0
NA "Palm Beach" 6040 0 69 118 0 3 3
NA "Palm Beach" 6042 0 819 991 0 17 2
NA "Palm Beach" 6044 0 732 813 0 16 3
NA "Palm Beach" 6045 0 158 202 1 4 0
NA "Palm Beach" 6046 0 650 822 0 15 5
NA "Palm Beach" 6048 0 1 0 0 0 0
NA "Palm Beach" 6050 0 673 743 0 15 5
NA "Palm Beach" 6051 0 485 624 0 19 3
NA "Palm Beach" 6052 0 492 504 0 7 2
NA "Palm Beach" 6054 0 0 0 0 0 0
NA "Palm Beach" 6056 0 0 0 0 0 0
NA "Palm Beach" 6058 0 594 526 1 10 1
NA "Palm Beach" 6060 0 662 770 1 11 3
NA "Palm Beach" 6062 0 253 368 0 2 1
NA "Palm Beach" 6064 0 12 63 0 0 0
NA "Palm Beach" 6066 0 1009 1104 0 13 1
NA "Palm Beach" 6068 0 0 0 0 0 0
NA "Palm Beach" 6070 0 154 231 1 0 1
NA "Palm Beach" 6072 0 23 38 0 2 0
NA "Palm Beach" 6073 0 0 0 0 0 0
NA "Palm Beach" 6076 0 509 586 0 14 2
NA "Palm Beach" 6078 0 481 592 0 12 1
NA "Palm Beach" 6080 0 482 621 0 12 1
NA "Palm Beach" 6082 0 3 8 0 0 0
NA "Palm Beach" 6084 0 23 42 0 0 0
NA "Palm Beach" 6086 0 252 320 0 5 1
NA "Palm Beach" 6088 0 406 516 0 10 3
NA "Palm Beach" 6090 0 566 682 0 18 6
NA "Palm Beach" 6092 0 152 188 0 2 4
NA "Palm Beach" 6094 0 539 750 1 15 3
NA "Palm Beach" 6096 0 0 0 0 0 0
NA "Palm Beach" 6098 0 463 387 1 2 1
NA "Palm Beach" 6100 0 1060 688 1 7 10
NA "Palm Beach" 6102 0 591 443 0 14 4
NA "Palm Beach" 6104 0 160 142 0 2 0
NA "Palm Beach" 6106 0 181 96 0 5 0
NA "Palm Beach" 6108 0 0 0 0 0 0
NA "Palm Beach" 6112 0 430 323 0 5 1
NA "Palm Beach" 6114 0 909 570 1 12 10
NA "Palm Beach" 6116 0 630 355 0 9 2
NA "Palm Beach" 6118 0 927 502 0 9 2
NA "Palm Beach" 6120 0 318 284 0 6 1
NA "Palm Beach" 6122 0 960 544 1 14 7
NA "Palm Beach" 6124 0 443 248 0 7 2
NA "Palm Beach" 6126 0 562 259 0 10 1
NA "Palm Beach" 6128 0 30 17 0 1 0
NA "Palm Beach" 6130 0 71 39 0 2 0
NA "Palm Beach" 6132 0 293 183 0 6 0
NA "Palm Beach" 6134 0 819 371 1 6 2
NA "Palm Beach" 6136 0 1 0 0 0 0
NA "Palm Beach" 6138 0 0 0 0 0 0
NA "Palm Beach" 6140 0 337 426 2 1 0
NA "Palm Beach" 6142 0 0 2 0 0 0
NA "Palm Beach" 6144 0 0 0 0 0 0
NA "Palm Beach" 6146 0 3 0 0 1 0
NA "Palm Beach" 6148 0 0 1 0 0 0
NA "Palm Beach" 6150 0 29 35 0 0 0
NA "Palm Beach" 6152 0 404 484 0 4 0
NA "Palm Beach" 6154 0 467 511 0 5 0
NA "Palm Beach" 6156 0 605 620 2 9 4
NA "Palm Beach" 6158 0 756 861 0 7 1
NA "Palm Beach" 6160 0 575 525 0 9 2
NA "Palm Beach" 6162 0 720 577 1 11 6
NA "Palm Beach" 6164 0 764 687 0 11 3
NA "Palm Beach" 6166 0 756 789 1 17 1
NA "Palm Beach" 6168 0 138 164 0 1 0
NA "Palm Beach" 6170 0 2 4 0 1 0
NA "Palm Beach" 6172 0 896 378 0 16 3
NA "Palm Beach" 6174 0 19 53 0 0 0
NA "Palm Beach" 6176 0 0 0 0 0 0
NA "Palm Beach" 6178 0 496 343 0 7 0
NA "Palm Beach" 6180 0 17 49 0 1 1
NA "Palm Beach" 6182 0 266 354 1 7 0
NA "Palm Beach" 6184 0 572 495 0 9 1
NA "Palm Beach" 6186 0 740 447 1 14 5
NA "Palm Beach" 6188 0 226 357 1 2 0
NA "Palm Beach" 6190 0 672 359 0 13 6
NA "Palm Beach" 6192 0 841 641 0 11 3
NA "Palm Beach" 6194 0 416 236 0 4 3
NA "Palm Beach" 6196 0 0 0 0 0 0
NA "Palm Beach" 6198 0 430 245 0 5 1
NA "Palm Beach" 6200 0 443 491 0 6 0
NA "Palm Beach" 6202 0 71 49 0 1 2
NA "Palm Beach" 6204 0 43 22 0 0 0
NA "Palm Beach" 6206 0 232 186 0 1 1
NA "Palm Beach" 6207 0 276 312 0 4 3
NA "Palm Beach" 6208 0 349 274 0 5 0
NA "Palm Beach" 6210 0 1323 889 0 10 4
NA "Palm Beach" 6212 0 118 182 0 4 1
NA "Palm Beach" 6214 0 746 662 0 16 4
NA "Palm Beach" 6216 0 187 183 0 3 0
NA "Palm Beach" 6218 0 0 0 0 0 0
NA "Palm Beach" 6220 0 48 26 0 2 0
NA "Palm Beach" 6222 0 0 0 0 0 0
NA "Palm Beach" 6224 0 814 991 0 23 5
NA "Palm Beach" 6226 0 735 713 0 17 1
NA "Palm Beach" 6228 0 822 423 1 12 2
NA "Palm Beach" 6230 0 763 761 0 16 6
NA "Palm Beach" 6232 0 567 729 0 10 1
NA "Palm Beach" 7002 0 0 0 0 0 0
NA "Palm Beach" 7004 0 0 0 0 0 0
NA "Palm Beach" 7006 0 0 0 0 0 0
NA "Palm Beach" 7008 0 0 0 0 0 0
NA "Palm Beach" 7010 0 161 13 0 1 0
NA "Palm Beach" 7012 0 756 134 0 10 4
NA "Palm Beach" 7014 0 0 0 0 0 0
NA "Palm Beach" 7016 0 1 1 0 1 0
NA "Palm Beach" 7018 0 0 0 0 0 0
NA "Palm Beach" 7020 0 0 0 0 0 0
NA "Palm Beach" 7022 0 695 168 0 6 5
NA "Palm Beach" 7024 0 969 49 1 22 2
NA "Palm Beach" 7025 0 204 23 0 3 2
NA "Palm Beach" 7026 0 1477 49 2 11 5
NA "Palm Beach" 7028 0 1164 89 1 17 4
NA "Palm Beach" 7030 0 175 254 1 1 2
NA "Palm Beach" 7032 0 0 0 0 0 0
NA "Palm Beach" 7034 0 1017 170 2 11 4
NA "Palm Beach" 7036 0 0 2 0 0 0
NA "Palm Beach" 7038 0 0 0 0 0 0
NA "Palm Beach" 7040 0 750 28 0 8 5
NA "Palm Beach" 7041 0 246 18 0 5 0
NA "Palm Beach" 7042 0 1088 44 0 16 8
NA "Palm Beach" 7044 0 909 79 0 13 3
NA "Palm Beach" 7046 0 26 28 0 0 1
NA "Palm Beach" 7048 0 181 2 0 3 3
NA "Palm Beach" 7050 0 1 2 0 0 0
NA "Palm Beach" 7052 0 0 0 0 0 0
NA "Palm Beach" 7054 0 675 54 1 19 6
NA "Palm Beach" 7056 0 0 0 0 0 0
NA "Palm Beach" 7058 0 1139 263 0 10 4
NA "Palm Beach" 7060 0 947 58 0 6 2
NA "Palm Beach" 7062 0 475 26 0 11 0
NA "Palm Beach" 7064 0 979 106 0 10 3
NA "Palm Beach" 7066 0 730 124 1 10 5
NA "Palm Beach" 7068 0 688 169 1 9 3
NA "Palm Beach" 7070 0 440 339 0 9 1
NA "Palm Beach" 7072 0 339 93 0 6 2
NA "Palm Beach" 7074 0 147 14 1 3 1
NA "Palm Beach" 7076 0 2 1 0 0 0
NA "Palm Beach" 7078 0 291 84 0 3 0
NA "Palm Beach" 7080 0 11 8 0 1 0
NA "Palm Beach" 7082 0 843 292 0 8 2
NA "Palm Beach" 7084 0 613 219 0 9 3
NA "Palm Beach" 7086 0 33 7 0 0 0
NA "Palm Beach" 7088 0 566 481 0 11 1
NA "Palm Beach" 7090 0 1087 345 1 17 4
NA "Palm Beach" 7092 0 122 35 0 1 0
NA "Palm Beach" 7094 0 462 85 0 6 2
NA "Palm Beach" 7096 0 655 232 0 10 2
NA "Palm Beach" 7098 0 12 11 0 0 0
NA "Palm Beach" 7100 0 793 375 0 9 8
NA "Palm Beach" 7102 0 507 142 0 10 1
NA "Palm Beach" 7104 0 680 346 0 4 3
NA "Palm Beach" 7106 0 1193 83 0 27 2
NA "Palm Beach" 7108 0 352 246 0 5 2
NA "Palm Beach" 7110 0 390 100 2 9 0
NA "Palm Beach" 7112 0 114 25 0 1 0
NA "Palm Beach" 7114 0 0 0 0 0 0
NA "Palm Beach" 7116 0 0 0 0 0 0
NA "Palm Beach" 7118 0 24 13 0 1 1
NA "Palm Beach" 7120 0 171 51 0 3 0
NA "Palm Beach" 7122 0 0 0 0 0 0
NA "Palm Beach" 7124 0 930 89 1 8 4
NA "Palm Beach" 7126 0 1219 366 3 22 5
NA "Palm Beach" 7128 0 1227 57 0 12 2
NA "Palm Beach" 7130 0 886 641 1 4 2
NA "Palm Beach" 7132 0 549 425 0 6 0
NA "Palm Beach" 7134 0 536 91 1 11 1
NA "Palm Beach" 7136 0 30 29 0 2 0
NA "Palm Beach" 7138 0 1063 274 1 13 7
NA "Palm Beach" 7140 0 121 62 0 0 0
NA "Palm Beach" 7142 0 33 6 0 0 0
NA "Palm Beach" 7144 0 37 1 0 0 0
NA "Palm Beach" 7146 0 141 9 0 0 0
NA "Palm Beach" 7148 0 57 12 0 3 0
NA "Palm Beach" 7149 0 38 5 0 0 0
NA "Palm Beach" 7150 0 378 248 0 2 0
NA "Palm Beach" 7152 0 451 374 1 10 1
NA "Palm Beach" 7154 0 145 330 0 3 0
NA "Palm Beach" 7156 0 39 88 0 3 0
NA "Palm Beach" 7158 0 513 438 0 6 0
NA "Palm Beach" 7160 0 708 159 0 16 0
NA "Palm Beach" 7162 0 592 79 0 12 3
NA "Palm Beach" 7164 0 286 183 0 4 0
NA "Palm Beach" 7166 0 349 352 2 4 0
NA "Palm Beach" 7168 0 1015 513 3 27 1
NA "Palm Beach" 7170 0 510 303 0 7 3
NA "Palm Beach" 7172 0 241 191 0 3 1
NA "Palm Beach" 7174 0 685 156 0 9 4
NA "Palm Beach" 7175 0 0 0 0 0 0
NA "Palm Beach" 7176 0 122 59 0 1 1
NA "Palm Beach" 7178 0 1056 151 0 21 4
NA "Palm Beach" 7179 0 571 191 0 13 0
NA "Palm Beach" 7180 0 1175 88 1 22 4
NA "Palm Beach" 7182 0 966 36 1 17 4
NA "Palm Beach" 7184 0 3 1 0 0 0
NA "Palm Beach" 7186 0 1166 298 0 18 3
NA "Palm Beach" 7188 0 633 375 0 17 6
NA "Palm Beach" 7190 0 905 411 2 14 3
NA "Palm Beach" 7192 0 8 3 0 0 0
NA "Palm Beach" 7194 0 523 281 0 7 3
NA "Palm Beach" 7196 0 1180 198 4 11 7
NA "Palm Beach" 7198 0 35 32 1 1 0
NA "Palm Beach" 7200 0 1017 105 0 9 3
NA "Palm Beach" 7202 0 558 255 1 9 2
NA "Palm Beach" 7204 0 68 37 0 2 1
NA "Palm Beach" 7206 0 46 47 0 0 1
NA "Palm Beach" 7208 0 595 144 0 16 2
NA "Palm Beach" 7210 0 1201 45 4 18 5
NA "Palm Beach" 7212 0 905 138 2 16 4
NA "Palm Beach" 7214 0 622 205 2 15 2
NA "Palm Beach" 8001 0 29 10 0 0 0
NA "Palm Beach" 8002 0 33 27 0 0 0
NA Pasco 001 0 1168 1117 1 24 11
NA Pasco 002 0 228 399 0 6 4
NA Pasco 003 0 774 1251 0 19 7
NA Pasco 004 0 286 558 0 6 7
NA Pasco 005 0 532 1043 0 13 10
NA Pasco 006 0 2155 3255 2 56 38
NA Pasco 007 0 2005 1733 0 26 13
NA Pasco 008 0 1442 2032 2 25 16
NA Pasco 009 0 130 355 0 7 3
NA Pasco 010 0 239 459 0 6 3
NA Pasco 011 0 982 1519 0 8 11
NA Pasco 012 0 440 850 0 10 7
NA Pasco 013 0 721 1430 0 12 10
NA Pasco 014 0 1615 2476 0 23 17
NA Pasco 015 0 1681 1822 0 38 25
NA Pasco 016 0 145 341 1 6 1
NA Pasco 017 0 1245 1353 1 9 11
NA Pasco 018 0 335 403 0 7 5
NA Pasco 019 0 797 1701 0 13 3
NA Pasco 020 0 102 213 0 3 1
NA Pasco 021 0 199 314 2 5 3
NA Pasco 022 0 610 1106 0 23 12
NA Pasco 023 0 414 743 0 5 5
NA Pasco 024 0 119 138 0 3 0
NA Pasco 025 0 975 1054 0 20 13
NA Pasco 026 0 626 963 1 16 9
NA Pasco 027 0 1229 2448 0 39 20
NA Pasco 028 0 1087 1169 0 20 14
NA Pasco 029 0 301 391 0 13 5
NA Pasco 030 0 867 881 0 15 13
NA Pasco 031 0 1018 1004 0 14 7
NA Pasco 032 0 842 947 1 14 8
NA Pasco 033 0 1353 2463 0 35 14
NA Pasco 034 0 866 1261 0 36 12
NA Pasco 035 0 1988 2962 3 43 21
NA Pasco 036 0 1596 1974 1 19 10
NA Pasco 037 0 627 1115 1 14 6
NA Pasco 038 0 1466 1470 0 16 8
NA Pasco 039 0 148 305 0 6 0
NA Pasco 040 0 196 238 0 5 6
NA Pasco 041 0 494 721 0 14 4
NA Pasco 042 0 1290 1618 0 23 19
NA Pasco 043 0 217 209 0 2 1
NA Pasco 044 0 334 468 0 6 7
NA Pasco 045 0 1023 2155 0 25 15
NA Pasco 046 0 995 968 0 19 16
NA Pasco 047 0 375 378 0 6 6
NA Pasco 048 0 547 668 0 5 5
NA Pasco 049 0 1238 1899 2 26 29
NA Pasco 050 0 697 787 1 18 6
NA Pasco 051 0 729 817 0 30 15
NA Pasco 052 0 1377 1896 1 31 10
NA Pasco 053 0 572 607 0 16 10
NA Pasco 054 0 930 839 0 19 9
NA Pasco 055 0 1170 1537 1 36 19
NA Pasco 056 0 159 285 0 2 4
NA Pasco 057 0 544 593 0 9 6
NA Pasco 058 0 385 462 1 4 5
NA Pasco 059 0 1641 1998 0 39 19
NA Pasco 060 0 935 1032 1 23 13
NA Pasco 061 0 357 432 0 10 3
NA Pasco 062 0 1152 1913 1 20 20
NA Pasco 063 0 343 530 0 12 2
NA Pasco 064 0 461 761 0 12 11
NA Pasco 065 0 963 1180 1 17 10
NA Pasco 066 0 911 1039 0 17 11
NA Pasco 067 0 820 1306 0 15 6
NA Pasco 068 0 620 967 1 18 8
NA Pasco 069 0 861 1541 1 23 14
NA Pasco 070 0 1047 1555 0 14 8
NA Pasco 071 0 323 627 0 11 5
NA Pasco 072 0 740 842 0 8 21
NA Pasco 073 0 1969 2096 0 30 17
NA Pasco 074 0 45 37 0 1 1
NA Pasco 075 0 899 1075 0 20 13
NA Pasco 076 0 698 1334 0 8 7
NA Pasco 077 0 581 1147 0 16 12
NA Pasco 078 0 812 1148 0 28 8
NA Pasco 079 0 234 757 0 5 2
NA Pasco 080 0 282 482 0 5 2
NA Pasco 081 0 319 606 0 8 12
NA Pasco 082 0 888 1647 1 15 11
NA Pasco 083 0 2308 4079 0 49 19
NA Pasco 084 0 516 767 0 14 12
NA Pasco 085 0 1013 977 0 13 2
NA Pasco 086 0 539 875 0 16 15
NA Pasco 087 0 1461 1593 1 11 10
NA Pasco 088 0 127 388 0 3 0
NA Pasco 089 0 283 524 1 9 9
NA Pasco 090 0 1690 1383 0 17 5
NA Pasco 091 0 830 1354 1 21 8
NA Pasco 092 0 540 842 1 14 6
NA Pasco 093 0 744 979 0 18 10
NA Pasco 094 0 541 788 0 7 6
NA Pasco 095 0 874 1251 1 18 10
NA Pasco 096 0 839 656 0 8 7
NA Pasco 097 0 1033 1449 0 31 10
NA Pasco 098 0 874 954 0 16 4
NA Pasco 099 0 1211 854 0 8 4
NA Pasco 100 0 440 777 0 3 4
NA Pasco 101 0 1238 977 1 21 9
NA Pasco 102 0 678 823 0 13 9
NA Pasco 103 0 637 821 0 11 4
NA Pasco 104 0 198 321 0 6 1
NA Pasco 105 0 966 1384 0 26 6
NA Pasco 106 0 213 243 0 5 2
NA Pasco 107 0 1623 1296 1 12 14
NA Pasco 108 0 1317 1912 0 22 18
NA Pasco 109 0 1587 1991 1 14 10
NA Pasco 110 0 579 718 0 12 3
NA Pinellas 101 0 2124 487 0 18 9
NA Pinellas 102 0 1032 198 1 7 7
NA Pinellas 103 0 407 167 0 2 0
NA Pinellas 104 0 1111 159 1 8 4
NA Pinellas 105 0 2105 344 3 7 9
NA Pinellas 106 0 431 201 0 1 2
NA Pinellas 107 0 914 430 0 4 6
NA Pinellas 108 0 1380 588 1 9 7
NA Pinellas 109 0 1300 230 1 5 1
NA Pinellas 110 0 156 69 0 4 1
NA Pinellas 111 0 321 108 0 4 0
NA Pinellas 112 0 796 132 0 6 0
NA Pinellas 113 0 913 25 2 13 3
NA Pinellas 114 0 694 35 0 6 6
NA Pinellas 115 0 842 43 0 7 1
NA Pinellas 116 0 848 88 0 3 8
NA Pinellas 117 0 634 56 0 3 1
NA Pinellas 118 0 715 213 0 4 4
NA Pinellas 119 0 1326 124 0 18 6
NA Pinellas 120 0 1597 102 1 17 8
NA Pinellas 121 0 357 115 0 5 1
NA Pinellas 122 0 164 59 0 1 1
NA Pinellas 123 0 2007 935 1 31 11
NA Pinellas 125 0 840 257 0 12 3
NA Pinellas 126 0 394 73 1 11 3
NA Pinellas 127 0 1149 227 0 10 4
NA Pinellas 128 0 1221 426 1 3 11
NA Pinellas 129 0 1265 480 0 16 10
NA Pinellas 130 0 1591 848 0 12 3
NA Pinellas 131 0 468 314 0 8 2
NA Pinellas 132 0 503 337 0 8 2
NA Pinellas 133 0 655 379 0 13 7
NA Pinellas 134 0 859 272 1 7 4
NA Pinellas 135 0 1912 898 0 14 6
NA Pinellas 136 0 918 508 1 7 5
NA Pinellas 137 0 712 430 0 8 3
NA Pinellas 138 0 975 1206 1 13 3
NA Pinellas 139 0 628 442 1 15 8
NA Pinellas 140 0 2040 1334 1 20 10
NA Pinellas 141 0 1021 523 0 7 7
NA Pinellas 142 0 893 860 0 16 5
NA Pinellas 143 0 695 990 0 9 4
NA Pinellas 144 0 1419 1565 0 9 10
NA Pinellas 145 0 785 733 0 8 1
NA Pinellas 146 0 452 335 0 10 2
NA Pinellas 147 0 416 284 0 9 3
NA Pinellas 148 0 1432 1133 3 39 15
NA Pinellas 149 0 318 245 0 3 1
NA Pinellas 150 0 1366 1122 0 16 14
NA Pinellas 151 0 525 459 1 10 2
NA Pinellas 152 0 665 489 1 6 7
NA Pinellas 153 0 1457 1240 1 22 16
NA Pinellas 154 0 387 497 0 5 0
NA Pinellas 155 0 1641 1284 2 17 12
NA Pinellas 156 0 951 745 0 21 10
NA Pinellas 157 0 280 260 0 1 1
NA Pinellas 158 0 563 474 0 4 6
NA Pinellas 159 0 1035 880 1 16 14
NA Pinellas 160 0 858 1198 1 17 6
NA Pinellas 161 0 1407 818 0 13 11
NA Pinellas 162 0 2041 925 3 34 16
NA Pinellas 163 0 375 506 0 8 6
NA Pinellas 164 0 13 11 0 0 0
NA Pinellas 165 0 3 5 0 0 0
NA Pinellas 200 0 635 787 0 8 1
NA Pinellas 201 0 1317 924 1 13 4
NA Pinellas 202 0 831 824 0 7 7
NA Pinellas 203 0 807 115 0 6 1
NA Pinellas 204 0 388 16 1 6 1
NA Pinellas 205 0 978 77 0 5 4
NA Pinellas 206 0 530 179 0 3 4
NA Pinellas 207 0 408 195 0 3 3
NA Pinellas 208 0 1267 1135 0 18 5
NA Pinellas 209 0 1124 430 0 13 13
NA Pinellas 210 0 861 468 0 13 9
NA Pinellas 211 0 286 230 0 0 2
NA Pinellas 212 0 352 310 0 3 1
NA Pinellas 213 0 485 325 0 5 3
NA Pinellas 214 0 1534 1379 1 29 7
NA Pinellas 215 0 371 728 0 8 2
NA Pinellas 216 0 830 674 1 2 4
NA Pinellas 217 0 6 2 0 0 0
NA Pinellas 218 0 313 117 0 4 3
NA Pinellas 219 0 540 350 0 6 9
NA Pinellas 220 0 552 198 0 4 8
NA Pinellas 221 0 817 423 0 14 6
NA Pinellas 222 0 1452 1094 1 14 13
NA Pinellas 223 0 62 27 0 0 1
NA Pinellas 224 0 904 44 0 13 4
NA Pinellas 225 0 894 316 0 10 9
NA Pinellas 226 0 520 28 1 6 4
NA Pinellas 227 0 1123 195 1 8 8
NA Pinellas 228 0 497 142 0 2 3
NA Pinellas 229 0 817 624 0 7 3
NA Pinellas 230 0 616 596 1 10 3
NA Pinellas 231 0 1012 902 0 13 6
NA Pinellas 232 0 853 736 2 18 4
NA Pinellas 233 0 717 417 0 5 4
NA Pinellas 234 0 536 421 0 4 3
NA Pinellas 235 0 730 667 0 13 3
NA Pinellas 236 0 715 618 3 8 8
NA Pinellas 237 0 751 637 0 19 7
NA Pinellas 238 0 574 490 0 11 9
NA Pinellas 239 0 1187 842 2 11 13
NA Pinellas 240 0 586 559 0 7 4
NA Pinellas 241 0 843 717 1 12 3
NA Pinellas 242 0 747 630 1 16 6
NA Pinellas 243 0 469 397 0 4 4
NA Pinellas 244 0 505 518 1 6 4
NA Pinellas 245 0 462 530 0 5 10
NA Pinellas 246 0 462 457 0 9 3
NA Pinellas 247 0 671 667 1 16 4
NA Pinellas 248 0 626 553 0 11 12
NA Pinellas 249 0 264 210 1 4 2
NA Pinellas 250 0 895 882 1 15 9
NA Pinellas 251 0 685 779 0 12 10
NA Pinellas 252 0 853 874 1 16 2
NA Pinellas 253 0 1 1 0 0 1
NA Pinellas 254 0 404 585 0 8 5
NA Pinellas 255 0 602 755 0 14 3
NA Pinellas 256 0 470 552 0 12 7
NA Pinellas 257 0 807 950 0 7 7
NA Pinellas 258 0 318 364 0 5 4
NA Pinellas 259 0 1799 1627 1 37 21
NA Pinellas 260 0 467 385 1 10 6
NA Pinellas 261 0 584 604 1 8 8
NA Pinellas 262 0 0 1 0 0 0
NA Pinellas 263 0 580 674 0 6 7
NA Pinellas 264 0 70 81 0 2 0
NA Pinellas 265 0 580 617 1 9 9
NA Pinellas 266 0 944 1206 0 10 11
NA Pinellas 267 0 160 183 0 2 2
NA Pinellas 268 0 536 639 1 9 3
NA Pinellas 269 0 564 587 0 4 6
NA Pinellas 270 0 55 127 0 0 0
NA Pinellas 271 0 31 19 0 0 0
NA Pinellas 272 0 335 369 0 10 6
NA Pinellas 273 0 185 212 0 1 3
NA Pinellas 274 0 583 585 1 9 7
NA Pinellas 275 0 261 256 0 4 4
NA Pinellas 301 0 380 541 0 11 3
NA Pinellas 302 0 832 886 0 16 2
NA Pinellas 303 0 581 647 1 8 7
NA Pinellas 304 0 336 439 0 10 7
NA Pinellas 305 0 923 1056 0 19 16
NA Pinellas 306 0 822 1145 1 15 7
NA Pinellas 307 0 1184 1311 0 21 11
NA Pinellas 308 0 322 519 0 7 4
NA Pinellas 309 0 1455 1982 0 25 6
NA Pinellas 310 0 903 1121 2 26 13
NA Pinellas 311 0 470 607 0 7 1
NA Pinellas 312 0 479 597 0 11 6
NA Pinellas 313 0 524 831 1 9 5
NA Pinellas 314 0 429 540 0 7 3
NA Pinellas 315 0 354 477 1 3 6
NA Pinellas 316 0 187 277 0 5 1
NA Pinellas 317 0 909 903 0 19 20
NA Pinellas 318 0 400 497 0 8 3
NA Pinellas 319 0 102 152 0 1 2
NA Pinellas 320 0 769 872 0 12 9
NA Pinellas 321 0 372 459 0 9 5
NA Pinellas 322 0 1698 1682 1 33 18
NA Pinellas 323 0 664 620 1 6 5
NA Pinellas 324 0 650 209 1 10 2
NA Pinellas 325 0 788 789 0 12 8
NA Pinellas 326 0 510 531 0 9 3
NA Pinellas 327 0 1103 1145 1 14 7
NA Pinellas 328 0 596 626 0 16 6
NA Pinellas 329 0 488 535 0 5 2
NA Pinellas 330 0 467 324 0 2 5
NA Pinellas 331 0 1067 662 1 13 10
NA Pinellas 332 0 2 0 0 0 0
NA Pinellas 333 0 568 546 0 11 6
NA Pinellas 334 0 684 544 0 14 5
NA Pinellas 335 0 751 828 0 12 6
NA Pinellas 336 0 698 654 0 11 6
NA Pinellas 337 0 1045 1125 0 9 3
NA Pinellas 338 0 689 839 2 12 2
NA Pinellas 339 0 754 678 0 14 8
NA Pinellas 340 0 551 583 0 9 5
NA Pinellas 341 0 567 685 0 12 3
NA Pinellas 342 0 580 702 0 17 10
NA Pinellas 343 0 682 1007 0 15 7
NA Pinellas 344 0 929 1816 0 17 7
NA Pinellas 345 0 1066 898 1 27 11
NA Pinellas 346 0 708 503 0 8 8
NA Pinellas 347 0 702 876 0 13 12
NA Pinellas 348 0 711 906 0 14 8
NA Pinellas 349 0 824 1121 1 16 8
NA Pinellas 350 0 535 566 0 4 4
NA Pinellas 401 0 1033 1718 0 15 1
NA Pinellas 402 0 609 715 0 4 5
NA Pinellas 403 0 690 848 0 7 2
NA Pinellas 404 0 594 727 0 12 0
NA Pinellas 405 0 671 710 1 8 6
NA Pinellas 406 0 491 818 0 9 3
NA Pinellas 407 0 403 529 0 2 2
NA Pinellas 408 0 458 666 0 7 1
NA Pinellas 409 0 410 409 0 4 2
NA Pinellas 415 0 962 1300 0 12 8
NA Pinellas 416 0 405 539 0 7 0
NA Pinellas 417 0 378 566 0 5 2
NA Pinellas 418 0 580 817 0 8 2
NA Pinellas 419 0 312 561 0 3 2
NA Pinellas 420 0 1025 1360 0 7 14
NA Pinellas 421 0 8 43 0 1 0
NA Pinellas 422 0 347 720 0 4 2
NA Pinellas 500 0 486 162 0 4 5
NA Pinellas 501 0 942 817 1 21 9
NA Pinellas 502 0 676 658 0 11 4
NA Pinellas 503 0 575 577 0 11 3
