COUNTY AREA TOTAL DEM REP LIB WI
Coffee "NATIONAL GUARD ARMORY - ELBA" 0 399 288 9 1
Coffee "NEW BROCKTON FARM CENTER" 0 124 239 5 0
Coffee "NEW BROCKTON NATIONAL GUARD" 0 176 94 2 1
Coffee NEWBIA 0 31 21 4 0
Coffee "PERRYS STORE" 0 53 67 1 0
Coffee "PINE LEVEL" 0 62 39 3 1
Coffee "PLEASANT RIDGE" 0 140 173 9 0
Coffee VICTORIA 0 112 88 2 0
Coffee "WISE MILL CHURCH" 0 26 39 1 0
Coffee "WISE MILL SCHOOL VOTING HOUSE" 0 53 21 1 0
Coffee "ZION CHAPEL" 0 169 110 6 0
Colbert Absentee 0 188 158 6 0
Colbert "1-1 Brick" 0 430 363 13 1
Colbert "1-2 Hatton School" 0 420 136 3 0
Colbert "2-1 Calvery" 0 197 106 6 0
Colbert "2-2 Tuscumbia Utilities Bldg." 0 531 153 5 0
Colbert "2-3 Tuscumbia Multi-purpose Center" 0 424 302 7 2
Colbert "2-4 Hope Haven" 0 308 246 6 1
Colbert "2-5 Thompson School" 0 127 116 4 0
Colbert "3-1 Barton First Baptist Church" 0 277 127 2 0
Colbert "4-1 Cherokee Lion Den" 0 266 101 4 0
Colbert "4-2 Cherokee City Hall" 0 153 69 0 0
Colbert "6-1 Margerum Methodist Church" 0 85 52 2 0
Colbert "7-1 Rock Creek Booth" 0 26 25 2 0
Colbert "8-1 HWY 247 Fire Dept." 0 50 33 2 0
Colbert "9-1 New Bethel Fire Dept." 0 190 159 8 0
Colbert "10-1 LaGrange Fire Department" 0 169 124 1 1
Colbert "11-1 Leighton Civic Center" 0 290 140 6 0
Colbert "11-2 Leighton Fire Station" 0 233 32 1 1
Colbert "12-1 Littleville City Hall" 0 271 246 5 0
Colbert "13-1 Locust Shores Fire Station" 0 269 198 9 1
Colbert "14-1 Spring Valley Fire Dept." 0 173 93 7 0
Colbert "14-2 County Highway Dept." 0 232 226 6 0
Colbert "14-3 Listerhill Credit Union" 0 140 90 0 0
Colbert "15-1 Harris Store" 0 25 40 4 0
Colbert "16-1 Sheffield Board of Education" 0 158 114 8 0
Colbert "16-3 Sheffield Fire Station" 0 368 156 15 0
Colbert "16-4 Sheffield Michael Center" 0 360 3 2 0
Colbert "16-5 Sheffield Recreation Center" 0 337 295 18 0
Colbert "16-6 Sheffield Fire Station Mont. Ave" 0 105 40 6 0
Colbert "16-7 Park Terrace Cumberland" 0 364 322 11 3
Colbert "17-1 First Southern Baptist Ch." 0 424 480 10 0
Colbert "17-2 Muscle Shoals - Fire Station" 0 415 389 15 0
Colbert "17-3 Muscle Shoals - South Gate" 0 509 308 13 2
Colbert "17-4 Muscle Shoals - Webster Sch." 0 310 209 9 0
Colbert "17-5 Muscle Shoals First Baptist Ch." 0 595 428 16 5
Colbert "18-1 Colbert Heights School" 0 382 279 22 0
Conecuh "ABSENTEE VOTERS" 0 71 42 2 0
Conecuh "ANNEX VOTING HOUSE" 0 73 20 0 0
Conecuh "ANTIOCH VOTING HOUSE" 0 86 89 2 1
Conecuh "BELLEVILLE FIRE DEPARTMENT" 0 216 62 6 0
Conecuh "BERMUDA COMMUNITY HOUSE" 0 39 75 2 0
Conecuh "BROOKLYN MASONIC LODGE" 0 38 21 1 0
Conecuh "BROWNVILLE FIRE DEPT" 0 58 66 1 1
Conecuh "CASTLEBERRY FIRE DEPT" 0 247 116 11 0
Conecuh "DAVID BURT BUILDING" 0 227 272 8 1
Conecuh "FLAT ROCK FIRE DEPT" 0 22 22 1 0
Conecuh "HEALTH DEPARTMENT" 0 164 35 4 0
Conecuh "JOHNSONVILLE FIRE DEPT" 0 91 3 0 0
Conecuh "LENOX COMMUNITY HOUSE" 0 36 87 3 1
Conecuh "LITTLE ZION CHURCH" 0 92 29 1 0
Conecuh "LYEFFION FIRE DEPT" 0 80 81 3 0
Conecuh "MT_ UNION CHURCH" 0 52 53 1 0
Conecuh "2ND MT_ ZION CHURCH" 0 94 8 0 0
Conecuh "NATIONAL GUARD ARMORY" 0 403 71 5 1
Conecuh "NAZARENE BAPTIST CHURCH" 0 162 34 3 0
Conecuh "OLD FIELD CHURCH" 0 115 62 1 0
Conecuh "PAUL FIRE HOUSE" 0 40 37 2 0
Conecuh "RANGE FIRE DEPARTMENT" 0 35 44 0 0
Conecuh "REPTON CITY HALL" 0 157 88 7 0
Conecuh "ROBINSON MILL VOTING HOUSE" 0 114 30 0 0
Conecuh "SANDCUTT FIRE DEPARTMENT" 0 40 76 7 0
Conecuh "SKINNERTON VOTING HOUSE" 0 25 16 1 0
Conecuh "WOOTEN VOTING HOUSE" 0 113 50 1 0
Conecuh CHALLENGED 0 0 0 0 0
Coosa "ABSENTEE VOTERS" 0 57 51 4 0
Coosa "COTTAGE GROVE DAY CARE CENTER" 0 187 5 3 0
Coosa COURTHOUSE 0 286 180 13 0
Coosa "EQUALITY FIRE DEPARTMENT" 0 98 173 3 1
Coosa HANOVER 0 63 55 5 0
Coosa "KELLEYTON FIRE DEPARTMENT" 0 396 189 7 2
Coosa "MARBLE VALLEY FIRE DEPARTMENT" 0 49 43 2 0
Coosa "MT_ OLIVE COMMUNITY CENTER" 0 73 52 6 0
Coosa "OLD RAILROAD DEPOT" 0 665 157 11 1
Coosa "RAY FIRE DEPARTMENT" 0 160 84 3 0
Coosa "RICHVILLE FIRE DEPARTMENT" 0 82 110 5 1
Coosa "WEOGUFKA VOTING HOUSE" 0 125 169 14 1
Coosa "WEST COOSA SENIOR CENTER" 0 244 285 12 2
Covington "ABSENTEE VOTERS" 0 137 140 3 1
Covington "ANDALUSIA KIWANIS FAIR BLDG_.1" 0 468 391 13 2
Covington "ANDALUSIA KIWANIS FAIR BLDG_.2" 0 336 352 13 2
Covington "ANDALUSIA KIWANIS FAIR BLDG_.3" 0 294 339 11 0
Covington "ANDALUSIA KIWANIS FAIR BLDG_.4" 0 303 365 4 1
Covington "BABBIE CITY HALL" 0 59 110 4 1
Covington "BECK VOTING HOUSE - SHADY BEND" 0 22 34 1 0
Covington "BEULAH VOTING HOUSE" 0 52 61 3 0
Covington "BLUE SPRINGS VOTING HOUSE" 0 105 91 3 0
Covington "BOLES MILL MCRAY VOTING HOUSE" 0 51 33 1 0
Covington "BROOK VOTING HOUSE - CHURCH" 0 25 38 2 0
Covington "CAROLINA CITY HALL" 0 134 169 3 0
Covington "CARTER SCHOOL VOTING HOUSE" 0 37 8 3 0
Covington "CATOES MASONIC LODGE 609" 0 20 59 0 0
Covington "CEDAR GROVE VOTING HOUSE" 0 60 51 3 0
Covington "FAIRFIELD VOTING HOUSE" 0 44 45 1 2
Covington "FLORALA-OLD NATIONAL GUARD" 0 344 217 11 1
Covington "FRIENDSHIP VOTING HOUSE" 0 39 56 1 0
Covington "GANTT CITY HALL" 0 226 177 9 0
Covington "GOOLSBY VOTING HOUSE-DAMASCUS" 0 20 32 1 0
Covington "HARMONY MASONIC LODGE" 0 69 40 3 0
Covington "HEATH CITY HALL" 0 104 150 6 2
Covington "LIBERTYVILLE CITY HALL" 0 63 85 2 1
Covington "LOANGO FIRE DEPARTMENT" 0 68 42 2 0
Covington "LOCKHART CITY HALL" 0 158 50 2 1
Covington "MARVIN ODEMS VOTING HOUSE" 0 33 13 1 0
Covington "MCADAMS STORE VOTING HOUSE" 0 41 35 2 0
Covington "OAKY RIDGE VOTING HOUSE" 0 43 51 1 1
Covington "OPP CHAMBER OF COMMERCE .1" 0 253 330 11 3
Covington "OPP CHAMBER OF COMMERCE .2" 0 363 492 8 1
Covington "OPP CHAMBER OF COMMERCE .3" 0 246 174 5 1
Covington "PIDGEON CREEK-BUCK CREEK FIRE" 0 105 64 2 1
Covington "RED LEVEL CITY HALL" 0 152 160 10 0
Covington "RIVER FALLS CITY HALL" 0 164 94 6 0
Covington "RODGERS VOTING HOUSE" 0 13 12 0 0
Covington "ROSE HILL COMMUNITY" 0 59 59 0 0
Covington "SANFORD CITY HALL" 0 73 107 6 1
Covington "STANLEY VOTING HOUSE" 0 52 59 0 0
Covington "STRAUGHN - AG BUILDING" 0 133 142 8 0
Covington "VALLEY GROVE VOTING HOUSE" 0 66 62 4 0
Covington "WIGGINS 5 POINTS VOTING HOUSE" 0 39 19 2 0
Covington "WING FIRE DEPARTMENT - BEDA" 0 66 93 1 0
Crenshaw "ABSENTEE VOTERS" 0 43 45 3 0
Crenshaw "BRANTLEY COMMUNITY CENTER" 0 216 191 4 0
Crenshaw "BUSHS GROCERY - BRANTLEY" 0 73 48 2 0
Crenshaw "CHAPEL HILL COMMUNITY CENTER" 0 57 61 1 0
Crenshaw "COUNTY COURTHOUSE" 0 280 344 8 2
Crenshaw "DANIELVILLE SCHOOL HOUSE" 0 109 87 1 0
Crenshaw "DOZIER CITY HALL" 0 60 28 1 2
Crenshaw "GLENWOOD CITY HALL" 0 89 102 4 0
Crenshaw "HARBIN FARM CENTER - LUVERNE" 0 231 25 3 0
Crenshaw "HIGHLAND HOME - NEW FIRE DEPT_" 0 177 174 2 0
Crenshaw "HONORAVILLE FIRE STATION" 0 118 147 8 0
Crenshaw "LILLERS STORE - BRANTLEY" 0 69 74 0 0
Crenshaw "PANOLA COMMUNITY CENTER" 0 79 75 7 0
Crenshaw "PATSBURG DEPOT BUILDING" 0 46 63 4 0
Crenshaw "PETREY COMMUNITY CENTER" 0 286 54 4 0
Crenshaw "PLEASANT HOME SCHOOL-RUTLEDGE" 0 53 17 1 0
Crenshaw "RUTLEDGE COMMUNITY CENTER" 0 137 108 3 0
Crenshaw "VIDETTE COMMUNITY CENTER" 0 30 55 4 0
Crenshaw "WEEDS STORE BRANTLEY" 0 62 60 1 0
Cullman Absentee 0 273 405 15 2
Cullman "0110 Cullman Civic Center" 0 292 337 19 1
Cullman "0120 Cullman Civic Center" 0 309 417 11 0
Cullman "0130 Cullman Civic Center" 0 307 360 13 2
Cullman "0140 Cullman County Office Bldg.Bsmnt." 0 313 402 9 1
Cullman "0150 Cullman City Hall" 0 249 309 17 1
Cullman "0160 Cullman Courthouse Basement" 0 259 313 16 1
Cullman "0170 Cullman County Office Bldg." 0 314 384 18 3
Cullman "0210 Good Hope Town Hall" 0 324 438 17 3
Cullman "0220 Dodge City Town Hall" 0 177 257 12 1
Cullman "0310 Hanceville City Hall" 0 430 476 26 0
Cullman "0320 Steppville Fire Station" 0 245 253 15 2
Cullman "0400 Garden City Town Hall" 0 140 143 11 2
Cullman "0500 Stouts Mountain Church" 0 67 50 3 0
Cullman "0610 Moody Town Union Hill Ch." 0 44 35 4 0
Cullman "0620 Colony Town Hall" 0 193 34 1 0
Cullman "0700 Arkadelphia Community Ctr." 0 88 91 4 0
Cullman "0800 Antioch Community Center" 0 74 73 9 0
Cullman "0900 Cold Springs Fire Dept." 0 191 132 10 0
Cullman "1000 Bremen Community Center" 0 191 230 12 1
Cullman "1110 Trimble Fire Station" 0 151 203 3 0
Cullman "1120 Valley Grove Comm. Center" 0 204 291 12 1
Cullman "1200 Crane Hill Fire Department" 0 296 350 19 0
Cullman "1300 Bethsadia Fire Department" 0 142 168 5 0
Cullman "1410 Logan Fire Department" 0 102 127 6 0
Cullman "1420 Bethel Community Center" 0 123 124 1 0
Cullman "1510 Jones Chapel Fire Dept." 0 290 365 23 0
Cullman "1600 Battleground Fire Dept." 0 196 129 13 1
Cullman "1710 West Point Comm. Center" 0 325 424 22 2
Cullman "1720 Friendship Methodist Church" 0 270 369 21 0
Cullman "1810 Vinemont Providence Fire Dept." 0 486 441 27 0
Cullman "1820 Providence Fire Department" 0 250 287 12 1
Cullman "1900 Gold Ridge Comm. Center" 0 276 288 14 1
Cullman "2010 Baileytown Town Hall" 0 276 271 5 2
Cullman "2020 Brooklyn Comm. Center" 0 119 166 3 1
Cullman "2110 Joppa Volunteer Fire Dept." 0 143 152 5 1
Cullman "2120 New Canaan FMX Bldg." 0 123 179 10 0
Cullman "2210 Holly Pond Town Hall" 0 364 601 17 1
Cullman "2300 Berlin Comm. Center" 0 197 304 16 1
Cullman "2400 Walter Community Center" 0 151 215 6 0
Cullman "2500 Welti Fire Sta." 0 134 119 7 0
Cullman "2600 Brushy Pond Comm. Center" 0 140 158 8 0
Cullman "2700 White City Comm. Center" 0 203 323 17 2
Cullman "2810 Fairview Fire Dept." 0 199 198 14 2
Cullman "2820 Fairview Town Hall" 0 172 165 7 1
Cullman "2910 Grandview Comm. Center" 0 89 102 6 0
Cullman "3010 Kelley Comm. Center" 0 238 323 11 1
Cullman "3100 Center Hill Community Center" 0 105 135 1 1
Cullman "3200 Simcoe Comm. Center" 0 161 195 15 1
Cullman "3300 Baldwin Comm. Center" 0 135 174 7 0
Cullman "3400 Cullman County Health Dept." 0 131 167 6 1
Cullman "3510 East Point Comm. Center" 0 155 223 4 0
Cullman "3600 Bolte-White Grove Church" 0 139 157 18 1
Cullman Challenged 0 0 0 0 0
Dale "ABSENTEE VOTERS" 0 108 169 3 1
Dale "ARGUTA-VOTING HOUSE" 0 42 38 4 0
Dale "ARITON-CITY HALL" 0 188 286 9 0
Dale "BERTHA-VOTING HALL" 0 49 94 5 0
Dale "CLAYHATCHEE-COMMUNITY HOUSE" 0 91 161 3 0
Dale "CLOPTON-VOTING HALL" 0 35 43 0 0
Dale "DALEVILLE-CITY HALL .1" 0 423 472 29 3
Dale "DALEVILLE-CITY HALL .2" 0 81 96 6 0
Dale "ECHO-VOTING HALL" 0 132 314 4 1
Dale "EWELL-VOTING HALL" 0 246 367 16 2
Dale "FORT RUCKER ELEMENTARY SCHOOL" 0 5 37 1 0
Dale "GRIMES-COMMUNITY CENTER" 0 135 187 7 0
Dale "LEVEL PLAINS-COMMUNITY CENTER" 0 344 478 18 1
Dale "MARLEY MILL-FORESTRY COMM_" 0 246 398 13 1
Dale "MIDLAND CITY-VOTING HALL" 0 234 225 7 1
Dale "NEWTON-CITY HALL" 0 208 384 14 1
Dale "OZARK CENTER 1 <EAST A-G> .1" 0 536 597 20 3
Dale "OZARK CENTER 1 <EAST A-G> .2" 0 40 59 0 1
Dale "OZARK CENTER 2 MEM_ LIB H-L" 0 342 331 10 1
Dale "OZARK CENTER 3 <WEST M-Z> .1" 0 169 246 9 1
Dale "OZARK CENTER 3 <WEST M-Z> .2" 0 554 588 15 2
Dale "PINCKARD-CITY HALL" 0 189 365 11 0
Dale "ROCKY HEAD-COMMUNITY HOUSE" 0 88 211 9 0
Dale "SKIPPERVILLE-VOTING HALL" 0 133 173 4 2
Dale "SYLVAN GROVE-VOTING HALL" 0 44 115 2 1
Dallas "ABSENTEE VOTERS" 0 370 207 8 1
Dallas "BELOIT COMMUNITY CENTER" 0 90 2 2 1
Dallas "BROAD STREET FIRE STATION" 0 291 4 1 0
Dallas "BROWNS-NEW FRIENDSHIP CHURCH" 0 31 27 0 0
Dallas "BYRD SCHOOL" 0 555 175 5 4
Dallas "CAHABA ROAD FIRE STATION" 0 466 279 3 1
Dallas "CARLOWVILLE MINTER-VFD" 0 198 45 3 0
Dallas "CARVER NEIGHBORHOOD CENTER" 0 289 12 4 0
Dallas "CHALLENGED ABSENTEE VOTERS" 0 93 14 0 0
Dallas COURTHOUSE 0 136 118 2 1
Dallas "EASTEND FIRE STATION" 0 499 10 4 2
Dallas "GOOD HOPE CHURCH" 0 38 33 0 0
Dallas "MARION JCT.-BLACKBELT EXPER.ST" 0 163 77 4 1
Dallas "MEMORIAL STADIUM" 0 113 461 9 1
Dallas "MT. ZION CHURCH" 0 338 193 10 0
Dallas "NORTHERN HTS. PRES. CHURCH" 0 681 17 11 0
Dallas "OLD NATIONAL GUARD ARMORY" 0 172 507 9 1
Dallas "ORRVILLE COMMUNITY CENTER" 0 520 181 12 0
Dallas "PLANTERSVILLE VOL. FIRE DEPT" 0 106 130 9 0
Dallas "QUEEN OF PEACE SCHOOL" 0 218 76 4 0
Dallas "RANGEDALE CENTER" 0 547 25 7 0
Dallas "SAFFORD COMMUNITY CENTER" 0 109 43 0 0
Dallas "SELMA MALL" 0 273 42 3 0
Dallas "SELMONT WATER WORKS" 0 195 80 3 0
Dallas "SHILOH SCHOOL BUILDING" 0 310 117 5 1
Dallas "SUMMERFIELD VOLUNTEER FIRE" 0 189 230 2 0
Dallas "TIPTON SCHOOL" 0 1251 87 14 1
Dallas "TYLER COMMUNITY CENTER" 0 96 138 1 0
Dallas "UNION-NEW NATIONAL GUARD" 0 179 381 9 1
Dallas "UNION-OLD NATIONAL GUARD" 0 416 531 19 2
Dallas "VALLEY GRANDE COMMUNITY CENTER" 0 488 719 15 2
Dallas "WOODROW AVE. FIRE STATION" 0 717 196 14 0
DeKalb Absentee 0 590 427 12 1
DeKalb "Mt. Vernon Ch." 0 86 93 7 0
DeKalb "Dog Town Fire Dept." 0 95 154 0 0
DeKalb Colbran 0 20 26 0 0
DeKalb "Hendrixville-Hilltop Church" 0 26 41 0 0
DeKalb "Copeland Bridge Ch." 0 37 37 0 0
DeKalb "Collinsville City Hall" 0 104 101 1 0
DeKalb "Collinsville Methodist" 0 53 63 1 0
DeKalb "Lebanon Church" 0 41 46 1 0
DeKalb "Pine Ridge" 0 40 80 7 0
DeKalb "Forest Ave. Sch. Gym 1A" 0 71 62 0 0
DeKalb "Forest Ave. Sch. Gym 1B" 0 56 64 1 0
DeKalb "Forest Ave. Sch. Gym 1C" 0 85 60 1 0
DeKalb "Senior Cit. Ctr. 2A" 0 29 46 1 0
DeKalb "Senior Cit. Ctr. 2B" 0 34 42 2 0
DeKalb "Fort Payne Fire Hall #2 - 3A" 0 73 81 0 0
DeKalb "Fort Payne Fire Hall #2 - 3B" 0 71 94 0 0
DeKalb "Wills Valley" 0 57 97 3 0
DeKalb "Log Cabin Antiq." 0 54 99 2 0
DeKalb "Fort Payne Rec Center 6A" 0 73 65 3 0
DeKalb "Fort Payne Rec Center 6B" 0 91 45 2 0
DeKalb "Ft. Payne VFW Hall 7A" 0 65 121 4 0
DeKalb "Ft. Payne VFW Hall 7B" 0 87 116 4 0
DeKalb "Forrest Ave.\Sch." 0 87 97 3 0
DeKalb "Five Points" 0 77 128 3 0
DeKalb "Ft. Payne Arm." 0 150 283 6 0
DeKalb "Valley Head City Hall" 0 133 99 3 0
DeKalb Hammondville 0 85 113 3 0
DeKalb "Sulpher Spring" 0 44 36 1 0
DeKalb "Cartersville F.D." 0 116 162 9 0
DeKalb "Shiloh @ Ider" 0 90 130 0 0
DeKalb Highpoint 0 99 138 4 0
DeKalb "Sylvania Town Hall 2A" 0 122 136 9 0
DeKalb "Sylvania Town Hall 2B" 0 133 150 2 0
DeKalb "Ruritan Bldg\Henagar-3A" 0 100 189 6 0
DeKalb "Ruritan Bldg\Henagar-3B" 0 136 198 5 0
DeKalb "Blake Comm. Ctr." 0 113 154 6 0
DeKalb "Sand Mountain" 0 38 26 0 0
DeKalb Rainsville-3A 0 122 184 11 0
DeKalb Rainsville-3B 0 110 159 5 0
DeKalb Rainsville-3C 0 104 157 10 0
DeKalb Rainsville-3D 0 197 311 8 0
DeKalb "Powell Town Hall" 0 159 136 5 0
DeKalb "Tenbroeck Comm. Ctr." 0 105 78 4 0
DeKalb "Grove Oak Clubhse" 0 94 89 2 0
DeKalb "Grove Oak Sch. Lobby" 0 64 70 1 0
DeKalb "Crossville City Hall" 0 197 151 3 0
DeKalb "Kilpatrick Fire" 0 131 90 6 0
DeKalb "Aroney Fire" 0 136 132 1 0
DeKalb Rodentown 0 107 115 5 0
DeKalb "Crossville Sch." 0 104 120 2 0
DeKalb "Lathemville Meth. Ch." 0 43 31 1 0
DeKalb "Pea Ridge Ch." 0 36 59 0 0
DeKalb "Ider Town Hall 2A" 0 136 190 4 0
DeKalb "Ider Town Hall 2B" 0 116 161 3 0
DeKalb "Ider - Mountain Home Church" 0 61 80 1 0
DeKalb "Adamsburg VFD" 0 66 109 3 0
DeKalb "East Highland" 0 105 161 7 0
DeKalb "Mentone City Hall" 0 182 226 7 0
DeKalb "Portersville Baptist Church" 0 16 19 1 0
DeKalb "Fairview Cmnty Ctr." 0 83 67 3 0
DeKalb "McKestes Cmnty Ctr." 0 88 71 1 0
DeKalb "Whiton Old Sch.\Building" 0 67 40 0 0
DeKalb "Painter Comm. Ctr." 0 86 117 2 0
DeKalb "Harmony Masonic Ldg." 0 52 38 1 0
DeKalb "Antioch Barrys BBQ" 0 59 71 2 0
DeKalb "Fyffe - Beat 25 Box 2A1" 0 240 233 4 0
DeKalb "Shiloh Town Hall" 0 97 58 7 0
DeKalb "Moores' Crossroads" 0 20 47 2 0
DeKalb "Pleasant Hill" 0 115 124 3 0
DeKalb "Guest McKestes C C" 0 58 50 1 0
DeKalb "Geraldine A to Z Ctr." 0 77 63 3 0
DeKalb "Geraldine Town Hall" 0 205 201 11 0
DeKalb "Oak Hill Meth Ch." 0 53 40 0 0
DeKalb "Fischer Community" 0 107 157 5 0
DeKalb "Loveless McNutt Ch." 0 7 24 0 0
DeKalb "Skirum Comm. Ctr." 0 127 59 2 0
Elmore "ABSENTEE VOTERS" 0 110 303 10 0
Elmore "ASBURY KENT COMMUNITY CENTER" 0 163 262 8 1
Elmore "BLUE RIDGE VOTING HOUSE" 0 188 501 12 1
Elmore "BUYCK FIRE DEPARTMENT" 0 206 401 10 2
Elmore "COOSADA CITY HALL" 0 226 303 15 1
Elmore "CRENSHAW PARK" 0 219 83 5 0
Elmore "DEATSVILLE MASONIC LODGE" 0 62 154 6 0
Elmore "ECLECTIC FIRE STATION" 0 274 347 12 2
Elmore "FAIN PARK - WETUMPKA" 0 449 417 13 0
Elmore "FITZPATRICK COMMUNITY HOUSE" 0 225 369 7 0
Elmore "FRIENDSHIP FIRE DEPARTMENT" 0 182 198 8 0
Elmore "HOLTVILLE FIRE STATION" 0 347 697 18 4
Elmore "KOWALIGA FIRE DEPARTMENT" 0 151 323 8 1
Elmore "LIGHTWOOD FIRE STATION" 0 170 281 14 2
Elmore "MILLBROOK MEMORIAL PARK .1" 0 332 577 22 3
Elmore "MILLBROOK MEMORIAL PARK .2" 0 392 329 15 2
Elmore "MULDER MEM METHODIST CHURCH .1" 0 147 474 15 2
Elmore "MULDER MEM METHODIST CHURCH .2" 0 253 718 26 3
Elmore "PLEASANT HILL COMMUNITY CENTER" 0 151 392 13 2
Elmore "REDHILL VOTING HOUSE" 0 109 237 7 1
Elmore "ROCK SPRINGS VOTING HOUSE" 0 103 198 9 0
Elmore "SANTUCK COMMUNITY CENTER" 0 255 374 8 0
Elmore "SEMAN COMMUNITY CENTER" 0 147 311 20 2
Elmore "SOUTHSIDE SCHOOL TALLASSEE" 0 164 26 2 0
Elmore "TALLASSEE RECREATION CENTER" 0 430 644 23 3
Elmore "TITUS COMMUNITY CENTER" 0 94 158 11 0
Elmore "VICTORY BAPTIST SCHOOL .1" 0 440 1042 36 3
Elmore "VICTORY BAPTIST SCHOOL .2" 0 356 910 32 4
Elmore "WALLSBORO FIRE DEPARTMENT" 0 248 405 19 3
Elmore "WEOKA VOTING HOUSE" 0 68 165 8 1
Elmore "WETUMPKA ARMORY" 0 498 1077 37 3
Elmore CHALLENGED 0 0 0 0 0
Escambia "ABSENTEE VOTERS" 0 69 96 2 1
Escambia "ALCO J_D_ JC MUSEUM" 0 142 126 4 1
Escambia "APPLETON VOL_FIRE DEPARTMENT" 0 77 158 4 1
Escambia "ATMORE CITY HALL .1" 0 254 10 1 0
Escambia "ATMORE CITY HALL .2" 0 133 8 1 0
Escambia "BARNETTS C_R_ ROBINSONS STORE" 0 19 64 0 0
Escambia "BETHEL ROBERTS CO VOTING HOUSE" 0 21 27 2 0
Escambia "BRADLEY - ROCK CREEK" 0 16 28 0 0
Escambia "BREWTON CIVIC CENTER .1" 0 520 439 14 1
Escambia "BREWTON CIVIC CENTER .2" 0 293 276 5 1
Escambia "BREWTON CIVIC CENTER .3" 0 0 0 0 0
Escambia "CANOE CIVIC CLUB BUILDING" 0 42 129 4 0
Escambia "COUNTY HWY DEPARTMENT" 0 51 70 1 0
Escambia "DAMASCUS BOYKIN SCHOOL" 0 142 56 3 1
Escambia "DIXIE VOLUNTEER FIRE DEPT_" 0 10 12 0 0
Escambia "EAST BREWTON SAILS SITE" 0 303 273 6 0
Escambia "EAST BREWTON NEAL SCHOOL" 0 0 0 0 0
Escambia "FLOMATON CITY HALL" 0 117 155 4 1
Escambia "FLOMATON COMMUNITY HOUSE" 0 171 152 8 0
Escambia "HUXFORD MASONIC LODGE" 0 50 76 2 1
Escambia "KIRKLAND NORTH BREWTON SCHOOL" 0 138 188 6 0
Escambia "LITTLE ESCAMBIA VOTING HOUSE" 0 57 69 3 0
Escambia "LITTLE ROCK STORE" 0 15 30 1 0
Escambia "MCCALL SCHOOL" 0 107 208 4 2
Escambia "MCCULLOGH VFD" 0 71 99 2 0
Escambia "NEW ORDER BAPTIST CHURCH" 0 308 152 5 0
Escambia "NOKOMIS VOTING HOUSE" 0 37 107 3 0
Escambia "PINEVIEW VOTING HOUSE" 0 40 64 1 0
Escambia "POARCH SAIL CENTER" 0 80 73 1 0
Escambia "POLLARD TOWN HALL" 0 72 87 0 1
Escambia "RACHEL PATTERSON SCHOOL" 0 112 311 4 0
Escambia "RIVERVIEW TOWN HALL" 0 68 108 5 0
Escambia "ROCK HILL RIDGE ROAD FIRE DEPT" 0 106 65 1 0
Escambia "STAFF CHEVROLET .1" 0 120 272 5 1
Escambia "STAFF CHEVROLET .2" 0 141 257 4 0
Escambia "WALLACE METHODIST CHURCH" 0 17 31 2 1
Etowah "ABSENTEE VOTERS" 0 280 301 5 3
Etowah "ALABAMA TECH COLLEGE" 0 379 154 9 0
Etowah "ALTOONA CITY HALL" 0 107 104 6 0
Etowah "ATTALLA CITY HALL" 0 167 51 5 0
Etowah "ATTALLA FIRE DEPARTMENT" 0 217 45 4 1
Etowah "ATTALLA FIRE DEPARTMENT NO_3" 0 218 173 12 0
Etowah "AURORA BAPTIST CHURCH" 0 49 78 2 0
Etowah "BLACK CREEK VOLUNTEER FIRE" 0 75 81 7 0
Etowah "CARNES REC CENTER" 0 366 302 11 0
Etowah "CARVER COMMUNITY CENTER .1" 0 462 25 5 0
Etowah "CARVER COMMUNITY CENTER .2" 0 387 13 4 0
Etowah "CAVE SPRINGS COMMUNITY HOUSE" 0 86 84 3 1
Etowah "CLEAR CREEK METHODIST CHURCH" 0 53 71 4 0
Etowah "COATES BEND FIRE DEPARTMENT" 0 241 141 8 1
Etowah "COLLEGE HEIGHTS BAPTIST CHURCH" 0 808 186 16 1
Etowah "COREY SCHOOL - NEW GYM" 0 536 56 13 1
Etowah "DISTRICT NO_3 MAINTENANCE SHOP" 0 208 243 14 0
Etowah "DUCK SPRINGS SCHOOL" 0 89 89 7 0
Etowah "EAST GADSDEN REC CENTER" 0 411 178 14 0
Etowah "EGYPT VOLUNTEER FIRE" 0 109 94 7 0
Etowah "ELLIOTT COMMUNITY CENTER .1" 0 291 189 12 0
Etowah "ELLIOTT COMMUNITY CENTER .2" 0 286 153 14 1
Etowah "ETOWAH MIDDLE SCHOOL" 0 235 183 8 1
Etowah "GADSDEN CONVENTION HALL .1" 0 209 137 7 0
Etowah "GADSDEN CONVENTION HALL .2" 0 245 145 9 0
Etowah "GADSDEN CONVENTION HALL .3" 0 290 160 2 0
Etowah "GALLANT COMMUNITY CENTER" 0 66 126 6 0
Etowah "GASTON HIGH SCHOOL" 0 120 103 6 0
Etowah "GEORGE WALLACE SENIOR CNTR .1" 0 761 641 30 1
Etowah "GEORGE WALLACE SENIOR CNTR .2" 0 195 176 7 0
Etowah "HIGHLAND SCHOOL" 0 345 338 23 3
Etowah "HOKES BLUFF COMMUNITY CNTR .1" 0 457 369 16 1
Etowah "HOKES BLUFF COMMUNITY CNTR .2" 0 473 454 34 2
Etowah "IVALEE VOLUNTEER FIRE" 0 157 143 8 1
